gene_id,proposed,cluster,cluster_training_support,cluster_training_probability,evidence_status,nested_cv_precision,nested_cv_recall,nested_cv_f1
TGME49_205640,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_251740,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_312065,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_319880,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_311250,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_211010,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_263510,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_278640,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_312330,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_238410,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_309770,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_270760,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_260390,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_277260,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_238895,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_235478,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_233770,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_214130,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_234640,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_230650,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_312500,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_214630,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_271990,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_313360,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_209730,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_225900,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_258010,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_206640,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_222120,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_220370,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_321600,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_247040,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_227010,dense granules,28,73,0.6636363636363637,inferred_from_held_out_structure,0.6590812324929972,0.37786774628879893,0.4771008472083932
TGME49_242240,dense granules,28,73,0.6636363636363637,inferred_from_held_out_structure,0.6590812324929972,0.37786774628879893,0.4771008472083932
TGME49_323200,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_239600,dense granules,28,73,0.6636363636363637,inferred_from_held_out_structure,0.6590812324929972,0.37786774628879893,0.4771008472083932
TGME49_322100,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_265320,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_293830,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_275600,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_254190,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_266270,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_220280,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_272890,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_301000,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_210260,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
