target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,n_excluded,excluded,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
compartment,expression_summary+published_screens+interactions,median,rank,50,0.25,60,42,3000,20,5,0.18966666666666668,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14690664011255047,0.22718570516911296,nucleus - chromatin,13,0
compartment,interactions,median,rank,50,0.25,60,42,3000,4,14,0.06866666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14689288568133102,0.24347826086956526,cytosol,17,0
compartment,published_screens+interactions,median,rank,50,0.25,60,42,3000,16,6,0.18233333333333332,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14684911044424012,0.23097463284379174,nucleus - chromatin,14,0
compartment,published_screens+interactions,median,rank,15,0.0,25,42,3000,16,21,0.09166666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1464748978354414,0.2193211488250653,nucleus - chromatin,16,0
compartment,expression_summary+fitness_screens,median,rank,15,0.0,60,42,3000,12,4,0.365,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14631960596444474,0.24755700325732902,cytosol,12,0
compartment,expression_raw+published_screens+interactions,median,rank,50,0.25,60,42,3000,34,5,0.154,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14619875548479416,0.23404255319148937,cytosol,14,0
compartment,expression_raw+fitness_screens+interactions,median,rank,15,0.0,25,42,3000,30,8,0.035666666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1459706999715156,0.2367601246105919,cytosol,16,0
compartment,expression_raw+published_screens+interactions,median,rank,50,0.0,60,42,3000,34,4,0.001,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14576216699383956,0.24277456647398843,cytosol,17,0
compartment,fitness_screens+published_screens+protein_features,median,rank,15,0.25,25,42,3000,33,5,0.09066666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14570543857928406,0.26909090909090905,ER,15,0
compartment,expression_summary+published_screens+interactions,median,rank,50,0.25,25,42,3000,20,5,0.086,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14562911655648178,0.22566646001239926,nucleus - chromatin,14,0
compartment,expression_raw+published_screens+interactions,median,rank,50,0.25,25,42,3000,34,5,0.07766666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14487484576693746,0.2251655629139073,cytosol,15,0
compartment,interactions,median,rank,50,0.25,25,42,3000,4,26,0.036333333333333336,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1446711070101283,0.23661971830985915,cytosol,17,0
compartment,protein_features+interactions,median,rank,15,0.0,25,42,3000,17,42,0.068,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14445514953728172,0.20930232558139533,ER,16,0
compartment,expression_raw+fitness_screens+interactions,median,rank,50,0.0,60,42,3000,30,6,0.04,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1441556797367723,0.23492063492063492,cytosol,16,0
compartment,expression_summary+interactions,median,rank,15,0.0,25,42,3000,8,22,0.14466666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14386431037194078,0.23636363636363636,cytosol,15,0
compartment,expression_raw+interactions,median,rank,15,0.0,60,42,3000,22,8,0.031,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1436965121881732,0.2287390029325513,cytosol,17,0
compartment,expression_summary+fitness_screens,median,rank,15,0.25,60,42,3000,12,3,0.621,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14298791846790695,0.22073578595317725,nucleus - chromatin,9,0
compartment,expression_summary+fitness_screens+published_screens,median,rank,50,0.25,25,42,3000,24,4,0.22866666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14289320817412254,0.23402163225172073,nucleus - chromatin,13,0
compartment,expression_summary+expression_raw+published_screens,median,rank,15,0.0,60,42,3000,34,5,0.09966666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14263573515709974,0.25,cytosol,16,0
compartment,expression_raw+fitness_screens+interactions,median,rank,50,0.0,25,42,3000,30,6,0.028666666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14246682376092018,0.23384615384615387,cytosol,16,0
compartment,expression_raw+published_screens+interactions,median,rank,15,0.25,60,42,3000,34,5,0.106,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14194535068197753,0.2178571428571429,nucleus - chromatin,15,0
compartment,expression_summary+expression_raw,median,rank,15,0.25,60,42,3000,22,4,0.30266666666666664,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14133009257882662,0.21889055472263866,nucleus - chromatin,12,0
compartment,expression_raw+interactions,median,rank,50,0.0,60,42,3000,22,7,0.0003333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14124162480421593,0.23564954682779454,cytosol,17,0
compartment,expression_raw+interactions,median,rank,15,0.0,25,42,3000,22,9,0.006,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.141208812816933,0.22763157894736843,nucleus - chromatin,17,0
compartment,expression_raw+published_screens,median,rank,50,0.0,25,42,3000,30,8,0.06766666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1411803064701827,0.2354533152909337,nucleus - chromatin,16,0
compartment,fitness_screens+interactions,median,rank,15,0.25,60,42,3000,12,5,0.10533333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14105342162019,0.2360248447204969,cytosol,15,0
compartment,expression_summary+protein_features+interactions,median,rank,50,0.0,25,42,3000,21,6,0.0033333333333333335,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14103702014936934,0.2248157248157248,nucleus - chromatin,17,0
compartment,expression_raw+protein_features,median,rank,15,0.25,25,42,3000,31,13,0.13666666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1406506830724133,0.20689655172413793,rhoptries 1,16,0
compartment,expression_summary+published_screens+interactions,median,rank,50,0.0,60,42,3000,20,5,0.024666666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14058045319027443,0.224188790560472,nucleus - chromatin,15,0
compartment,expression_summary+expression_raw+interactions,median,rank,50,0.25,25,42,3000,26,7,0.09833333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14040100052454832,0.24516129032258066,cytosol,16,0
compartment,expression_raw+interactions,median,rank,50,0.0,25,42,3000,22,9,0.0023333333333333335,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14036761187622837,0.23564954682779454,cytosol,17,0
compartment,expression_raw+fitness_screens+interactions,median,rank,15,0.0,60,42,3000,30,6,0.024666666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.14007532036850398,0.23170731707317072,cytosol,17,0
compartment,expression_raw+published_screens,median,rank,15,0.25,25,42,3000,30,7,0.16566666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1400371961215679,0.22518321119253829,nucleus - chromatin,14,0
compartment,fitness_screens+interactions,median,rank,15,0.25,25,42,3000,12,7,0.052333333333333336,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13994776948847337,0.2324159021406728,cytosol,16,0
compartment,expression_summary+expression_raw,median,rank,50,0.25,60,42,3000,22,4,0.24566666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13964700602584565,0.2285714285714286,dense granules,14,0
compartment,expression_raw+published_screens,median,rank,15,0.0,25,42,3000,30,8,0.019333333333333334,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13950434351104732,0.23220973782771537,nucleus - chromatin,17,0
compartment,expression_raw+published_screens,median,rank,50,0.0,60,42,3000,30,6,0.09966666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13897807518913047,0.23011363636363635,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens+protein_features,median,rank,15,0.0,25,42,3000,33,4,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.138967087355999,0.2611275964391691,ER,17,0
compartment,published_screens+protein_features,median,rank,15,0.25,60,42,3000,25,3,0.007333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13896174985011134,0.25936599423631124,ER,17,0
compartment,expression_raw+published_screens+interactions,median,rank,50,0.0,25,42,3000,34,5,0.012,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1382832932603676,0.2174160500853728,nucleus - chromatin,16,0
compartment,expression_summary+published_screens+interactions,median,rank,50,0.0,25,42,3000,20,5,0.015333333333333332,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13726200184328738,0.22118197776477472,nucleus - chromatin,16,0
compartment,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,60,42,3000,39,3,0.029666666666666668,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13717042405165672,0.24709042076991944,cytosol,16,0
compartment,published_screens+protein_features,median,rank,15,0.25,25,42,3000,25,3,0.0006666666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13715070828075016,0.24456521739130435,ER,17,0
compartment,published_screens+protein_features,median,rank,50,0.0,60,42,3000,25,3,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13694086449788578,0.2432432432432432,ER,17,0
compartment,published_screens+protein_features,median,rank,50,0.25,25,42,3000,25,3,0.003,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1367891770653307,0.24725274725274723,ER,17,0
compartment,expression_raw+published_screens+interactions,median,rank,15,0.0,60,42,3000,34,5,0.007,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13655430487470974,0.21556886227544908,cytosol,17,0
compartment,interactions,median,rank,15,0.25,25,42,3000,4,35,0.04533333333333334,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13652637789302957,0.24068767908309455,cytosol,17,0
compartment,protein_features,median,rank,50,0.25,25,42,3000,13,18,0.013,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1364988759314808,0.23913043478260868,PM - peripheral 1,17,0
compartment,expression_summary+fitness_screens+protein_features,median,rank,15,0.0,25,42,3000,25,8,0.057,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13607737804957998,0.24731182795698922,cytosol,16,0
compartment,fitness_screens+published_screens+interactions,median,rank,50,0.0,60,42,3000,24,5,0.11366666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1359195699699463,0.22458100558659214,nucleus - chromatin,15,0
compartment,protein_features,median,rank,15,0.25,60,42,3000,13,12,0.049,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13577303194152082,0.21195652173913046,nucleus - chromatin,17,0
compartment,expression_summary+published_screens+interactions,median,rank,15,0.0,60,42,3000,20,5,0.035,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1354777360747984,0.22032085561497328,nucleus - chromatin,16,0
compartment,published_screens+interactions,median,rank,15,0.0,60,42,3000,16,6,0.030666666666666665,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1348456938347745,0.22497055359246174,nucleus - chromatin,17,0
compartment,fitness_screens+interactions,median,rank,50,0.0,60,42,3000,12,5,0.042333333333333334,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13393743942723785,0.22686567164179106,cytosol,17,0
compartment,expression_summary+expression_raw+interactions,median,rank,15,0.0,25,42,3000,26,6,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1338702593365618,0.23423423423423426,cytosol,17,0
compartment,expression_summary+expression_raw,median,rank,15,0.0,60,42,3000,22,4,0.1,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1338246172552967,0.20840336134453782,nucleus - chromatin,15,0
compartment,fitness_screens+interactions,median,rank,15,0.0,25,42,3000,12,9,0.009666666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13341328792638568,0.22287390029325516,cytosol,17,0
compartment,fitness_screens+published_screens+interactions,median,rank,15,0.0,25,42,3000,24,9,0.017666666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1333592136151243,0.22209631728045323,nucleus - chromatin,17,0
compartment,expression_summary+fitness_screens+interactions,median,rank,15,0.25,60,42,3000,16,4,0.13333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13323276196510722,0.23225806451612901,cytosol,15,0
compartment,published_screens+interactions,median,rank,50,0.0,60,42,3000,16,6,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13294849637112402,0.22094361334867665,nucleus - chromatin,17,0
compartment,published_screens+interactions,median,rank,50,0.0,25,42,3000,16,6,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13294849637112402,0.22094361334867665,nucleus - chromatin,17,0
compartment,interactions,median,rank,50,0.0,25,42,3000,4,49,0.09033333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13265181501814585,0.24925816023738875,cytosol,16,0
compartment,protein_features+interactions,median,rank,15,0.25,60,42,3000,17,7,0.056,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1320581740260812,0.2502172024326672,nucleus - chromatin,15,0
compartment,fitness_screens+published_screens+interactions,median,rank,15,0.0,60,42,3000,24,5,0.03233333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13203347238585697,0.2220963172804533,nucleus - chromatin,17,0
compartment,protein_features,median,rank,50,0.25,60,42,3000,13,8,0.005,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13200989313317762,0.22705314009661837,nucleus - chromatin,17,0
compartment,fitness_screens+interactions,median,rank,15,0.0,60,42,3000,12,5,0.002,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13175522753542704,0.22287390029325516,cytosol,17,0
compartment,interactions,median,rank,15,0.0,60,42,3000,4,19,0.17733333333333334,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.13134511931242032,0.25,cytosol,16,0
compartment,fitness_screens+published_screens+interactions,median,rank,15,0.25,60,42,3000,24,4,0.2786666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1302168612010275,0.23331173039533376,nucleus - chromatin,14,0
compartment,fitness_screens+protein_features,median,rank,15,0.0,60,42,3000,21,4,0.01,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12932468444905962,0.24444444444444444,PM - peripheral 1,17,0
compartment,fitness_screens+published_screens+interactions,median,rank,50,0.25,60,42,3000,24,4,0.33266666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12898921645896402,0.22674813306177868,nucleus - chromatin,13,0
compartment,interactions,median,rank,15,0.0,25,42,3000,4,49,0.06566666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12892250764139795,0.24561403508771934,cytosol,15,0
compartment,expression_summary+protein_features,median,rank,50,0.25,60,42,3000,17,3,0.033,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12889925063708277,0.22760290556900728,nucleus - chromatin,16,0
compartment,expression_summary+interactions,median,rank,15,0.0,60,42,3000,8,5,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12832320352524604,0.22608695652173913,cytosol,17,0
compartment,expression_summary+protein_features,median,rank,50,0.25,25,42,3000,17,3,0.01,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12669617166001776,0.22434367541766106,nucleus - chromatin,16,0
compartment,fitness_screens+protein_features,median,rank,15,0.0,25,42,3000,21,16,0.10266666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12616967511424185,0.20010422094841063,nucleus - chromatin,15,0
compartment,fitness_screens+interactions,median,rank,50,0.25,25,42,3000,12,5,0.033666666666666664,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12574899122528418,0.225705329153605,cytosol,15,0
compartment,published_screens+protein_features+interactions,median,rank,15,0.0,60,42,3000,29,5,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1255894055050408,0.26422372227579555,nucleus - chromatin,17,0
compartment,expression_raw+protein_features,median,rank,50,0.0,60,42,3000,31,3,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1253728675633905,0.22505985634477257,nucleus - chromatin,17,0
compartment,expression_summary+protein_features,median,rank,50,0.0,60,42,3000,17,3,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12530199732377248,0.22488038277511962,nucleus - chromatin,17,0
compartment,expression_summary+fitness_screens+interactions,median,rank,15,0.0,25,42,3000,16,4,0.008333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12462545011971259,0.2195845697329377,cytosol,16,0
compartment,expression_summary+interactions,median,rank,50,0.0,25,42,3000,8,5,0.0003333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12301467781297777,0.2222222222222222,cytosol,17,0
compartment,expression_summary+interactions,median,rank,50,0.0,60,42,3000,8,4,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12295301795793993,0.2215743440233236,cytosol,17,0
compartment,published_screens+protein_features+interactions,median,rank,50,0.0,25,42,3000,29,13,0.059666666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12218356205273341,0.21749408983451535,nucleus - chromatin,17,0
compartment,fitness_screens+interactions,median,rank,50,0.25,60,42,3000,12,4,0.11466666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12123976361910478,0.18726591760299624,cytosol,14,0
compartment,expression_summary+interactions,median,rank,50,0.25,25,42,3000,8,3,0.0003333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12080605847873738,0.22740524781341107,cytosol,17,0
compartment,expression_summary+interactions,median,rank,15,0.25,60,42,3000,8,3,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12062320748992195,0.22608695652173913,cytosol,17,0
compartment,expression_summary+interactions,median,rank,15,0.25,25,42,3000,8,3,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12062320748992195,0.22608695652173913,cytosol,17,0
compartment,expression_summary+fitness_screens+interactions,median,rank,15,0.0,60,42,3000,16,3,0.0003333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.12006841519234891,0.2195845697329377,cytosol,17,0
compartment,expression_raw+fitness_screens,median,rank,15,0.25,25,42,3000,26,4,0.35633333333333334,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11927205429186091,0.23140495867768598,dense granules,12,0
compartment,expression_raw+published_screens,median,rank,15,0.0,60,42,3000,30,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11856368401799064,0.21009098428453268,cytosol,17,0
compartment,expression_summary+interactions,median,rank,50,0.25,60,42,3000,8,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11826849116128622,0.22674418604651161,cytosol,17,0
compartment,expression_raw+interactions,median,rank,50,0.25,60,42,3000,22,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11705105391723292,0.23564954682779454,cytosol,17,0
compartment,expression_raw+interactions,median,rank,50,0.25,25,42,3000,22,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11705105391723292,0.23564954682779454,cytosol,17,0
compartment,expression_raw+interactions,median,rank,15,0.25,60,42,3000,22,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11702517170211418,0.2349397590361446,cytosol,17,0
compartment,expression_summary+expression_raw,median,rank,15,0.25,25,42,3000,22,6,0.139,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11597738881856709,0.20454545454545456,nucleus - chromatin,14,0
compartment,expression_raw+protein_features,median,rank,15,0.25,60,42,3000,31,2,0.009,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11507783803706177,0.20052219321148826,nucleus - chromatin,16,0
compartment,expression_raw+protein_features+interactions,median,rank,15,0.25,25,42,3000,35,4,0.0036666666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11452733227856338,0.23243933588761176,nucleus - chromatin,17,0
compartment,expression_summary+fitness_screens,median,rank,50,0.25,25,42,3000,12,5,0.3433333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11362144190145684,0.18672665916760406,nucleus - chromatin,12,0
compartment,expression_raw+fitness_screens,median,rank,15,0.0,60,42,3000,26,2,0.134,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11314745475034832,0.20994475138121546,dense granules,16,0
compartment,expression_summary+expression_raw+fitness_screens,median,rank,15,0.25,60,42,3000,30,2,0.4116666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11299152297384218,0.19270549809471968,nucleus - chromatin,12,0
compartment,expression_summary,median,rank,15,0.25,60,42,3000,4,2,0.21833333333333332,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11265754891717006,0.20609462710505214,nucleus - chromatin,15,0
compartment,fitness_screens+protein_features,median,rank,50,0.0,25,42,3000,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11255495768531251,0.19804022692109335,nucleus - chromatin,17,0
compartment,fitness_screens+protein_features,median,rank,50,0.25,60,42,3000,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11255495768531251,0.19804022692109335,nucleus - chromatin,17,0
compartment,fitness_screens+protein_features,median,rank,50,0.25,25,42,3000,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11255495768531251,0.19804022692109335,nucleus - chromatin,17,0
compartment,fitness_screens+protein_features,median,rank,50,0.0,60,42,3000,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11255495768531251,0.19804022692109335,nucleus - chromatin,17,0
compartment,expression_raw+protein_features,median,rank,50,0.25,60,42,3000,31,2,0.0003333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11254323242560947,0.2003129890453834,nucleus - chromatin,17,0
compartment,fitness_screens+protein_features,median,rank,15,0.25,60,42,3000,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11253271020946325,0.1981424148606811,nucleus - chromatin,17,0
compartment,fitness_screens+protein_features,median,rank,15,0.25,25,42,3000,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11253271020946325,0.1981424148606811,nucleus - chromatin,17,0
compartment,expression_raw+protein_features,median,rank,50,0.25,25,42,3000,31,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11243939185512088,0.20020855057351408,nucleus - chromatin,17,0
compartment,expression_summary,median,rank,50,0.25,60,42,3000,4,3,0.16366666666666665,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11196490286928977,0.1987720644666155,nucleus - chromatin,14,0
compartment,expression_raw+published_screens+protein_features,median,rank,15,0.25,60,42,3000,43,2,0.02033333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11184689547532597,0.2257309941520468,nucleus - chromatin,16,0
compartment,expression_raw+published_screens+protein_features,median,rank,50,0.25,25,42,3000,43,2,0.017333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11166898870878755,0.22533566841798014,nucleus - chromatin,16,0
compartment,expression_raw+protein_features+interactions,median,rank,15,0.25,60,42,3000,35,3,0.025666666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11159196470090565,0.23184713375796182,nucleus - chromatin,17,0
compartment,expression_raw+published_screens+protein_features,median,rank,50,0.25,60,42,3000,43,2,0.013666666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11152340476122458,0.2248107163657542,nucleus - chromatin,16,0
compartment,fitness_screens+published_screens+protein_features,median,rank,15,0.25,60,42,3000,33,2,0.017666666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11130380768739709,0.227140361094933,nucleus - chromatin,16,0
compartment,fitness_screens+published_screens+protein_features,median,rank,50,0.25,60,42,3000,33,2,0.012666666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11062431842113528,0.22687609075043627,nucleus - chromatin,16,0
compartment,protein_features+interactions,median,rank,50,0.25,60,42,3000,17,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.11045386188369856,0.23297262889879056,nucleus - chromatin,17,0
compartment,expression_summary+protein_features+interactions,median,rank,15,0.25,60,42,3000,21,3,0.007333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10969082418773514,0.2256857855361596,nucleus - chromatin,17,0
compartment,published_screens+protein_features,median,rank,50,0.25,60,42,3000,25,2,0.006666666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10926033613022774,0.22727272727272727,nucleus - chromatin,17,0
compartment,published_screens+protein_features+interactions,median,rank,50,0.25,25,42,3000,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10925197095782241,0.22676797194623025,nucleus - chromatin,17,0
compartment,published_screens+protein_features+interactions,median,rank,50,0.25,60,42,3000,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10925197095782241,0.22676797194623025,nucleus - chromatin,17,0
compartment,expression_summary+expression_raw,median,rank,15,0.0,25,42,3000,22,5,0.007333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10911821540085195,0.19846210179421458,nucleus - chromatin,17,0
compartment,expression_summary+expression_raw+fitness_screens,median,rank,50,0.25,60,42,3000,30,2,0.22233333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10909206542390981,0.18855496088925486,nucleus - chromatin,13,0
compartment,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,42,3000,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10907362061516364,0.2234891676168757,nucleus - chromatin,17,0
compartment,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,42,3000,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10907362061516364,0.2234891676168757,nucleus - chromatin,17,0
compartment,expression_summary+protein_features+interactions,median,rank,15,0.25,25,42,3000,21,3,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10904086799954245,0.22386223862238624,nucleus - chromatin,17,0
compartment,published_screens+protein_features+interactions,median,rank,50,0.0,60,42,3000,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10902852080875541,0.2257309941520468,nucleus - chromatin,17,0
