label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
nucleolus,0,16,16,0.005407232173031429,1.0,0.010756302521008402,expression_summary,median,rank,15,0.25,25,compartment
PM - peripheral 2,0,16,16,0.005407232173031429,1.0,0.010756302521008402,expression_summary,median,rank,15,0.25,25,compartment
mitochondrion - soluble,0,101,101,0.0341331530922609,1.0,0.06601307189542484,expression_summary,median,rank,15,0.25,25,compartment
mitochondrion - membranes,0,67,67,0.022642784724569112,1.0,0.044282881692002646,expression_summary,median,rank,15,0.25,25,compartment
IMC,0,42,42,0.014193984454207503,1.0,0.027990669776741084,expression_summary,median,rank,15,0.25,25,compartment
PM - peripheral 1,0,15,15,0.005069280162216965,1.0,0.010087424344317418,expression_summary,median,rank,15,0.25,25,compartment
Golgi,0,61,61,0.027268663388466695,1.0,0.05308964316797215,expression_summary,median,rank,15,0.25,60,compartment
cytosol,0,182,182,0.0813589628967367,1.0,0.15047540305911536,expression_summary,median,rank,15,0.25,60,compartment
micronemes,0,15,15,0.006705409029950827,1.0,0.013321492007104797,expression_summary,median,rank,15,0.25,60,compartment
nucleus - chromatin,0,257,257,0.11488600804649084,1.0,0.20609462710505214,expression_summary,median,rank,15,0.25,60,compartment
apicoplast,0,54,54,0.024139472507822977,1.0,0.04714098646879092,expression_summary,median,rank,15,0.25,60,compartment
dense granules,0,55,52,0.0232454179704962,0.9454545454545454,0.045375218150087264,expression_summary,median,rank,15,0.25,60,compartment
nucleus - non-chromatin,0,157,156,0.0697362539114886,0.9936305732484076,0.13032581453634087,expression_summary,median,rank,15,0.25,60,compartment
rhoptries 1,0,21,21,0.009387572641931158,1.0,0.018600531443755536,expression_summary,median,rank,15,0.25,60,compartment
ER,0,86,86,0.03844434510505141,1.0,0.0740421868273784,expression_summary,median,rank,15,0.25,60,compartment
apical 1,0,20,20,0.008940545373267769,1.0,0.017722640673460344,expression_summary,median,rank,15,0.25,60,compartment
PM - integral,0,48,48,0.021457308895842648,1.0,0.04201312910284464,expression_summary,median,rank,15,0.25,60,compartment
PM - peripheral 2,0,15,15,0.006705409029950827,1.0,0.013321492007104797,expression_summary,median,rank,15,0.25,60,compartment
mitochondrion - soluble,0,95,95,0.0424675905230219,1.0,0.08147512864493997,expression_summary,median,rank,15,0.25,60,compartment
mitochondrion - membranes,0,60,60,0.02682163611980331,1.0,0.0522420548541576,expression_summary,median,rank,15,0.25,60,compartment
IMC,0,31,31,0.013857845328565042,1.0,0.027336860670194005,expression_summary,median,rank,15,0.25,60,compartment
Golgi,0,62,62,0.02095302467049679,1.0,0.04104601125455148,expression_summary,median,rank,50,0.0,25,compartment
cytosol,0,215,215,0.07265968232510983,1.0,0.13547574039067423,expression_summary,median,rank,50,0.0,25,compartment
micronemes,0,20,20,0.006759040216289287,1.0,0.013427324605572338,expression_summary,median,rank,50,0.0,25,compartment
nucleus - chromatin,0,273,273,0.09226089895234876,1.0,0.16893564356435642,expression_summary,median,rank,50,0.0,25,compartment
apicoplast,0,61,61,0.020615072659682324,1.0,0.04039735099337748,expression_summary,median,rank,50,0.0,25,compartment
dense granules,0,68,68,0.022980736735383575,1.0,0.044928972580112324,expression_summary,median,rank,50,0.0,25,compartment
nucleus - non-chromatin,0,172,172,0.05812774586008787,1.0,0.10986905142127115,expression_summary,median,rank,50,0.0,25,compartment
rhoptries 1,0,27,27,0.009124704291990537,1.0,0.018084393837910245,expression_summary,median,rank,50,0.0,25,compartment
ER,0,92,92,0.03109158499493072,1.0,0.060308095706325796,expression_summary,median,rank,50,0.0,25,compartment
apical 1,0,21,21,0.0070969922271037515,1.0,0.014093959731543624,expression_summary,median,rank,50,0.0,25,compartment
PM - integral,0,53,53,0.01791145657316661,1.0,0.0351925630810093,expression_summary,median,rank,50,0.0,25,compartment
nucleolus,0,16,16,0.005407232173031429,1.0,0.010756302521008402,expression_summary,median,rank,50,0.0,25,compartment
PM - peripheral 2,0,16,16,0.005407232173031429,1.0,0.010756302521008402,expression_summary,median,rank,50,0.0,25,compartment
mitochondrion - soluble,0,101,101,0.0341331530922609,1.0,0.06601307189542484,expression_summary,median,rank,50,0.0,25,compartment
mitochondrion - membranes,0,67,67,0.022642784724569112,1.0,0.044282881692002646,expression_summary,median,rank,50,0.0,25,compartment
IMC,0,42,42,0.014193984454207503,1.0,0.027990669776741084,expression_summary,median,rank,50,0.0,25,compartment
PM - peripheral 1,0,15,15,0.005069280162216965,1.0,0.010087424344317418,expression_summary,median,rank,50,0.0,25,compartment
Golgi,0,62,62,0.023628048780487805,1.0,0.04616530156366344,expression_summary,median,rank,50,0.0,60,compartment
cytosol,0,213,213,0.08117378048780488,1.0,0.15015861825872404,expression_summary,median,rank,50,0.0,60,compartment
micronemes,0,20,20,0.007621951219512195,1.0,0.015128593040847202,expression_summary,median,rank,50,0.0,60,compartment
nucleus - chromatin,0,273,273,0.10403963414634146,1.0,0.18847083189506386,expression_summary,median,rank,50,0.0,60,compartment
apicoplast,0,58,58,0.022103658536585365,1.0,0.04325130499627143,expression_summary,median,rank,50,0.0,60,compartment
dense granules,0,67,64,0.024390243902439025,0.9552238805970149,0.047565960609438865,expression_summary,median,rank,50,0.0,60,compartment
nucleus - non-chromatin,0,172,171,0.06516768292682927,0.9941860465116279,0.12231759656652359,expression_summary,median,rank,50,0.0,60,compartment
rhoptries 1,0,26,26,0.009908536585365854,1.0,0.01962264150943396,expression_summary,median,rank,50,0.0,60,compartment
ER,0,92,92,0.0350609756097561,1.0,0.06774668630338733,expression_summary,median,rank,50,0.0,60,compartment
apical 1,0,20,20,0.007621951219512195,1.0,0.015128593040847202,expression_summary,median,rank,50,0.0,60,compartment
PM - integral,0,53,53,0.020198170731707318,1.0,0.03959656331714606,expression_summary,median,rank,50,0.0,60,compartment
nucleolus,0,16,16,0.006097560975609756,1.0,0.012121212121212121,expression_summary,median,rank,50,0.0,60,compartment
PM - peripheral 2,0,16,16,0.006097560975609756,1.0,0.012121212121212121,expression_summary,median,rank,50,0.0,60,compartment
mitochondrion - soluble,0,100,100,0.038109756097560975,1.0,0.07342143906020558,expression_summary,median,rank,50,0.0,60,compartment
mitochondrion - membranes,0,67,67,0.025533536585365852,1.0,0.04979561501300631,expression_summary,median,rank,50,0.0,60,compartment
IMC,0,41,41,0.015625,1.0,0.03076923076923077,expression_summary,median,rank,50,0.0,60,compartment
PM - peripheral 1,0,15,15,0.005716463414634146,1.0,0.011367942402425162,expression_summary,median,rank,50,0.0,60,compartment
Golgi,0,62,62,0.02093887200270179,1.0,0.041018855441614294,expression_summary,median,rank,50,0.25,25,compartment
cytosol,0,215,215,0.07261060452549814,1.0,0.1353904282115869,expression_summary,median,rank,50,0.25,25,compartment
micronemes,0,20,20,0.006754474839581222,1.0,0.013418316001341832,expression_summary,median,rank,50,0.25,25,compartment
nucleus - chromatin,0,273,273,0.09219858156028368,1.0,0.1688311688311688,expression_summary,median,rank,50,0.25,25,compartment
apicoplast,0,61,61,0.020601148260722728,1.0,0.04037061548643282,expression_summary,median,rank,50,0.25,25,compartment
dense granules,0,68,68,0.022965214454576156,1.0,0.0448993067018818,expression_summary,median,rank,50,0.25,25,compartment
nucleus - non-chromatin,0,172,172,0.058088483620398514,1.0,0.10979891477816789,expression_summary,median,rank,50,0.25,25,compartment
rhoptries 1,0,27,27,0.00911854103343465,1.0,0.018072289156626505,expression_summary,median,rank,50,0.25,25,compartment
ER,0,92,92,0.031070584262073625,1.0,0.06026858827382903,expression_summary,median,rank,50,0.25,25,compartment
apical 1,0,21,21,0.0070921985815602835,1.0,0.014084507042253521,expression_summary,median,rank,50,0.25,25,compartment
PM - integral,0,53,53,0.01789935832489024,1.0,0.035169210351692105,expression_summary,median,rank,50,0.25,25,compartment
nucleolus,0,16,16,0.005403579871664978,1.0,0.010749076251259659,expression_summary,median,rank,50,0.25,25,compartment
PM - peripheral 2,0,16,16,0.005403579871664978,1.0,0.010749076251259659,expression_summary,median,rank,50,0.25,25,compartment
mitochondrion - soluble,0,101,101,0.034110097939885176,1.0,0.06596995427824952,expression_summary,median,rank,50,0.25,25,compartment
mitochondrion - membranes,0,67,67,0.022627490712597096,1.0,0.04425363276089828,expression_summary,median,rank,50,0.25,25,compartment
IMC,0,42,42,0.014184397163120567,1.0,0.027972027972027972,expression_summary,median,rank,50,0.25,25,compartment
PM - peripheral 1,0,15,15,0.005065856129685917,1.0,0.010080645161290322,expression_summary,median,rank,50,0.25,25,compartment
Golgi,1,61,61,0.025990626331487004,1.0,0.05066445182724252,expression_summary,median,rank,50,0.25,60,compartment
cytosol,1,195,195,0.08308478909245846,1.0,0.15342250196695517,expression_summary,median,rank,50,0.25,60,compartment
nucleus - chromatin,1,259,259,0.11035364294844482,1.0,0.1987720644666155,expression_summary,median,rank,50,0.25,60,compartment
apicoplast,1,56,56,0.02386024712398807,1.0,0.046608406158967955,expression_summary,median,rank,50,0.25,60,compartment
dense granules,1,64,61,0.025990626331487004,0.953125,0.05060141020323517,expression_summary,median,rank,50,0.25,60,compartment
nucleus - non-chromatin,1,166,165,0.07030251384746485,0.9939759036144579,0.13131715081575807,expression_summary,median,rank,50,0.25,60,compartment
rhoptries 1,1,22,22,0.009373668512995313,1.0,0.018573237653018153,expression_summary,median,rank,50,0.25,60,compartment
ER,1,89,89,0.03792074989348104,1.0,0.07307060755336618,expression_summary,median,rank,50,0.25,60,compartment
apical 1,1,20,20,0.008521516829995739,1.0,0.01689902830587241,expression_summary,median,rank,50,0.25,60,compartment
PM - integral,1,50,50,0.021303792074989347,1.0,0.04171881518564872,expression_summary,median,rank,50,0.25,60,compartment
PM - peripheral 2,1,15,15,0.006391137622496805,1.0,0.012701100762066047,expression_summary,median,rank,50,0.25,60,compartment
mitochondrion - soluble,1,93,93,0.03962505325948019,1.0,0.07622950819672131,expression_summary,median,rank,50,0.25,60,compartment
mitochondrion - membranes,1,64,64,0.027268853855986364,1.0,0.05309000414765657,expression_summary,median,rank,50,0.25,60,compartment
IMC,1,36,36,0.01533873029399233,1.0,0.030214015946286196,expression_summary,median,rank,50,0.25,60,compartment
Golgi,0,62,62,0.0223342939481268,1.0,0.04369274136715997,expression_raw,median,rank,15,0.0,25,compartment
cytosol,0,215,215,0.07744956772334294,1.0,0.14376462721497826,expression_raw,median,rank,15,0.0,25,compartment
micronemes,0,20,20,0.007204610951008645,1.0,0.01430615164520744,expression_raw,median,rank,15,0.0,25,compartment
nucleus - chromatin,0,273,273,0.09834293948126802,1.0,0.17907510659232537,expression_raw,median,rank,15,0.0,25,compartment
apicoplast,0,61,61,0.02197406340057637,1.0,0.04300317236517449,expression_raw,median,rank,15,0.0,25,compartment
dense granules,0,68,68,0.024495677233429394,1.0,0.04781997187060478,expression_raw,median,rank,15,0.0,25,compartment
nucleus - non-chromatin,0,172,171,0.06159942363112392,0.9941860465116279,0.11601085481682497,expression_raw,median,rank,15,0.0,25,compartment
rhoptries 1,0,27,27,0.009726224783861672,1.0,0.019265073135925796,expression_raw,median,rank,15,0.0,25,compartment
ER,0,92,92,0.03314121037463977,1.0,0.06415620641562064,expression_raw,median,rank,15,0.0,25,compartment
apical 1,0,21,21,0.007564841498559078,1.0,0.015016088666428314,expression_raw,median,rank,15,0.0,25,compartment
PM - integral,0,53,53,0.01909221902017291,1.0,0.03746907034287734,expression_raw,median,rank,15,0.0,25,compartment
nucleolus,0,16,16,0.005763688760806916,1.0,0.01146131805157593,expression_raw,median,rank,15,0.0,25,compartment
PM - peripheral 2,0,16,16,0.005763688760806916,1.0,0.01146131805157593,expression_raw,median,rank,15,0.0,25,compartment
mitochondrion - soluble,0,101,101,0.03638328530259366,1.0,0.07021202641640598,expression_raw,median,rank,15,0.0,25,compartment
mitochondrion - membranes,0,67,67,0.024135446685878963,1.0,0.04713330988392543,expression_raw,median,rank,15,0.0,25,compartment
IMC,0,42,42,0.015129682997118156,1.0,0.029808374733853796,expression_raw,median,rank,15,0.0,25,compartment
PM - peripheral 1,0,15,15,0.005403458213256484,1.0,0.010748835542816195,expression_raw,median,rank,15,0.0,25,compartment
Golgi,0,62,62,0.021939136588818117,1.0,0.04293628808864266,expression_raw,median,rank,15,0.0,60,compartment
cytosol,0,215,215,0.07607926397735315,1.0,0.14140085498191385,expression_raw,median,rank,15,0.0,60,compartment
micronemes,0,20,20,0.007077140835102618,1.0,0.014054813773717496,expression_raw,median,rank,15,0.0,60,compartment
nucleus - chromatin,0,273,273,0.09660297239915075,1.0,0.17618586640851888,expression_raw,median,rank,15,0.0,60,compartment
apicoplast,0,61,61,0.021585279547062988,1.0,0.04225839972289574,expression_raw,median,rank,15,0.0,60,compartment
dense granules,0,68,68,0.024062278839348902,1.0,0.0469937802349689,expression_raw,median,rank,15,0.0,60,compartment
nucleus - non-chromatin,0,172,172,0.06086341118188252,1.0,0.11474316210807206,expression_raw,median,rank,15,0.0,60,compartment
rhoptries 1,0,27,27,0.009554140127388535,1.0,0.018927444794952678,expression_raw,median,rank,15,0.0,60,compartment
ER,0,92,92,0.03255484784147204,1.0,0.06305688827964358,expression_raw,median,rank,15,0.0,60,compartment
apical 1,0,21,21,0.0074309978768577496,1.0,0.014752370916754477,expression_raw,median,rank,15,0.0,60,compartment
PM - integral,0,53,53,0.01875442321302194,1.0,0.036818339701285174,expression_raw,median,rank,15,0.0,60,compartment
nucleolus,0,16,16,0.005661712668082095,1.0,0.011259676284306828,expression_raw,median,rank,15,0.0,60,compartment
PM - peripheral 2,0,16,16,0.005661712668082095,1.0,0.011259676284306828,expression_raw,median,rank,15,0.0,60,compartment
mitochondrion - soluble,0,101,101,0.03573956121726822,1.0,0.06901264092927913,expression_raw,median,rank,15,0.0,60,compartment
mitochondrion - membranes,0,67,67,0.023708421797593773,1.0,0.04631870031109575,expression_raw,median,rank,15,0.0,60,compartment
IMC,0,42,42,0.014861995753715499,1.0,0.029288702928870293,expression_raw,median,rank,15,0.0,60,compartment
PM - peripheral 1,0,15,15,0.005307855626326964,1.0,0.010559662090813092,expression_raw,median,rank,15,0.0,60,compartment
Golgi,1,62,62,0.022769004774146163,1.0,0.04452423698384201,expression_raw,median,rank,15,0.25,25,compartment
cytosol,1,213,213,0.07822254865956665,1.0,0.14509536784741145,expression_raw,median,rank,15,0.25,25,compartment
micronemes,1,19,19,0.00697759823723834,1.0,0.01385849744711889,expression_raw,median,rank,15,0.25,25,compartment
nucleus - chromatin,1,272,272,0.09988982739625413,1.0,0.18163606010016695,expression_raw,median,rank,15,0.25,25,compartment
apicoplast,1,60,60,0.022034520749173704,1.0,0.04311893639956881,expression_raw,median,rank,15,0.25,25,compartment
dense granules,1,66,66,0.024237972824091077,1.0,0.04732879168160631,expression_raw,median,rank,15,0.25,25,compartment
nucleus - non-chromatin,1,172,171,0.06279838413514506,0.9941860465116279,0.11813471502590672,expression_raw,median,rank,15,0.25,25,compartment
rhoptries 1,1,27,27,0.009915534337128168,1.0,0.019636363636363636,expression_raw,median,rank,15,0.25,25,compartment
ER,1,91,91,0.033419023136246784,1.0,0.06467661691542288,expression_raw,median,rank,15,0.25,25,compartment
apical 1,1,19,19,0.00697759823723834,1.0,0.01385849744711889,expression_raw,median,rank,15,0.25,25,compartment
PM - integral,1,53,53,0.019463826661770108,1.0,0.03818443804034582,expression_raw,median,rank,15,0.25,25,compartment
nucleolus,1,16,16,0.0058758721997796545,1.0,0.011683096020445418,expression_raw,median,rank,15,0.25,25,compartment
PM - peripheral 2,1,16,16,0.0058758721997796545,1.0,0.011683096020445418,expression_raw,median,rank,15,0.25,25,compartment
mitochondrion - soluble,1,101,101,0.037091443261109074,1.0,0.07152974504249292,expression_raw,median,rank,15,0.25,25,compartment
mitochondrion - membranes,1,67,67,0.024605214836577304,1.0,0.04802867383512544,expression_raw,median,rank,15,0.25,25,compartment
IMC,1,41,41,0.015056922511935366,1.0,0.029667149059334295,expression_raw,median,rank,15,0.25,25,compartment
Golgi,0,62,62,0.023467070401211203,1.0,0.04585798816568047,expression_raw,median,rank,15,0.25,60,compartment
cytosol,0,213,213,0.08062074186222559,1.0,0.14921190893169878,expression_raw,median,rank,15,0.25,60,compartment
micronemes,0,19,19,0.007191521574564724,1.0,0.014280345734686208,expression_raw,median,rank,15,0.25,60,compartment
nucleus - chromatin,0,273,273,0.10333080999242998,1.0,0.18730703259005146,expression_raw,median,rank,15,0.25,60,compartment
