permuted_nested_macro_f1
0.0004042902315613767
0.0007041257287360651
0.00020376974019358125
0.00010055304172951233
0.00034965034965034965
0.0
9.615384615384615e-05
0.0001282051282051282
9.049773755656108e-05
9.555661729574773e-05
0.0
0.0
0.00011567379988432619
0.00010325245224574085
0.00023134759976865238
9.99000999000999e-05
0.0001899335232668566
0.00010256410256410256
0.0
0.0
0.0
0.0004597471494023218
0.0002868869256751859
0.00012113870381586917
0.0
