gene_id	gene_name
TGVEG_200110	N/A
TGVEG_200130	N/A
TGVEG_200240	N/A
TGVEG_200250	N/A
TGVEG_200260	N/A
TGVEG_200270	N/A
TGVEG_200280	N/A
TGVEG_200290	N/A
TGVEG_200300	N/A
TGVEG_200310	N/A
TGVEG_200320	N/A
TGVEG_200330	N/A
TGVEG_200340	N/A
TGVEG_200350	N/A
TGVEG_200360	N/A
TGVEG_200370	N/A
TGVEG_200375	N/A
TGVEG_200385	N/A
TGVEG_200400	N/A
TGVEG_200410	N/A
TGVEG_200430	N/A
TGVEG_200440	N/A
TGVEG_200450	N/A
TGVEG_200460	N/A
TGVEG_200470	N/A
TGVEG_200480	N/A
TGVEG_200595	N/A
TGVEG_201110	N/A
TGVEG_201120	N/A
TGVEG_201130	N/A
TGVEG_201140	N/A
TGVEG_201150	N/A
TGVEG_201160	N/A
TGVEG_201170	N/A
TGVEG_201180A	N/A
TGVEG_201180B	N/A
TGVEG_201190	N/A
TGVEG_201200	N/A
TGVEG_201210	N/A
TGVEG_201215	N/A
TGVEG_201220	N/A
TGVEG_201230	N/A
TGVEG_201240	N/A
TGVEG_201250	N/A
TGVEG_201260	N/A
TGVEG_201270	N/A
TGVEG_201380	N/A
TGVEG_201390	N/A
TGVEG_201400	N/A
TGVEG_201520	N/A
TGVEG_201630A	N/A
TGVEG_201630B	N/A
TGVEG_201640	N/A
TGVEG_201650	N/A
TGVEG_201660	N/A
TGVEG_201670	N/A
TGVEG_201680	N/A
TGVEG_201690	N/A
TGVEG_201700	N/A
TGVEG_201710	N/A
TGVEG_201720	N/A
TGVEG_201730	N/A
TGVEG_201740	N/A
TGVEG_201750	N/A
TGVEG_201760	N/A
TGVEG_201770	N/A
TGVEG_201775	N/A
TGVEG_201780	N/A
TGVEG_201785	N/A
TGVEG_201790	N/A
TGVEG_201800	N/A
TGVEG_201810	N/A
TGVEG_201820	N/A
TGVEG_201830	N/A
TGVEG_201840	N/A
TGVEG_201850	N/A
TGVEG_201860	N/A
TGVEG_201870	N/A
TGVEG_201880	N/A
TGVEG_201890	N/A
TGVEG_201895	N/A
TGVEG_201900	N/A
TGVEG_202010	N/A
TGVEG_202020	N/A
TGVEG_202025	N/A
TGVEG_202030	N/A
TGVEG_202040	N/A
TGVEG_202050	N/A
TGVEG_202065	N/A
TGVEG_202070	N/A
TGVEG_202080	N/A
TGVEG_202090	N/A
TGVEG_202100	N/A
TGVEG_202110	N/A
TGVEG_202120	N/A
TGVEG_202140	N/A
TGVEG_202160	N/A
TGVEG_202170	N/A
TGVEG_202180	N/A
TGVEG_202190	N/A
TGVEG_202200	N/A
TGVEG_202205	N/A
TGVEG_202210	N/A
TGVEG_202220	N/A
TGVEG_202230	N/A
TGVEG_202240	N/A
TGVEG_202250	N/A
TGVEG_202255	N/A
TGVEG_202260	N/A
TGVEG_202280	N/A
TGVEG_202285	N/A
TGVEG_202290	N/A
TGVEG_202300	N/A
TGVEG_202310	N/A
TGVEG_202340	N/A
TGVEG_202350	N/A
TGVEG_202360	N/A
TGVEG_202370	N/A
TGVEG_202375	N/A
TGVEG_202380	N/A
TGVEG_202390	N/A
TGVEG_202400	N/A
TGVEG_202410	N/A
TGVEG_202420	N/A
TGVEG_202430	N/A
TGVEG_202440	N/A
TGVEG_202445	N/A
TGVEG_202450	N/A
TGVEG_202460	N/A
TGVEG_202470	N/A
TGVEG_202480	N/A
TGVEG_202490	N/A
TGVEG_202500	N/A
TGVEG_202510	N/A
TGVEG_202520	N/A
TGVEG_202530	N/A
TGVEG_202540	N/A
TGVEG_202550	N/A
TGVEG_202568	N/A
TGVEG_202572	N/A
TGVEG_202580	N/A
TGVEG_202590	N/A
TGVEG_202600	N/A
TGVEG_202610	N/A
TGVEG_202620	N/A
TGVEG_202630	N/A
TGVEG_202640	N/A
TGVEG_202650	N/A
TGVEG_202680	N/A
TGVEG_202690	N/A
TGVEG_202700	N/A
TGVEG_202720	N/A
TGVEG_202730	N/A
TGVEG_202740	N/A
TGVEG_202750	N/A
TGVEG_202760	N/A
TGVEG_202770	N/A
TGVEG_202780	N/A
TGVEG_202790	N/A
TGVEG_202800	N/A
TGVEG_202810	N/A
TGVEG_202820	N/A
TGVEG_202830	N/A
TGVEG_202840	N/A
TGVEG_202850	N/A
TGVEG_202870	N/A
TGVEG_202880	N/A
TGVEG_202890	N/A
TGVEG_202900	N/A
TGVEG_202910	N/A
TGVEG_202920	N/A
TGVEG_202930	N/A
TGVEG_202940	N/A
TGVEG_202950	N/A
TGVEG_202960	N/A
TGVEG_202970	N/A
TGVEG_202975	N/A
TGVEG_202980	N/A
TGVEG_202990	N/A
TGVEG_203000	N/A
TGVEG_203010	N/A
TGVEG_203020	N/A
TGVEG_203030	N/A
TGVEG_203040	N/A
TGVEG_203050	N/A
TGVEG_203060	N/A
TGVEG_203070	N/A
TGVEG_203080	N/A
TGVEG_203090	N/A
TGVEG_203100	N/A
TGVEG_203110	N/A
TGVEG_203120	N/A
TGVEG_203135	N/A
TGVEG_203150	N/A
TGVEG_203160	N/A
TGVEG_203170	N/A
TGVEG_203180	N/A
TGVEG_203200	N/A
TGVEG_203220	N/A
TGVEG_203230	N/A
TGVEG_203240	N/A
TGVEG_203250	N/A
TGVEG_203260	N/A
TGVEG_203270	N/A
TGVEG_203280	N/A
TGVEG_203290	N/A
TGVEG_203300	N/A
TGVEG_203310	N/A
TGVEG_203320	N/A
TGVEG_203330	N/A
TGVEG_203340	N/A
TGVEG_203350	N/A
TGVEG_203358	N/A
TGVEG_203362	N/A
TGVEG_203370	N/A
TGVEG_203375	N/A
TGVEG_203380	N/A
TGVEG_203390	N/A
TGVEG_203400	N/A
TGVEG_203420	N/A
TGVEG_203430	N/A
TGVEG_203440	N/A
TGVEG_203450	N/A
TGVEG_203460	N/A
TGVEG_203470	N/A
TGVEG_203480	N/A
TGVEG_203490	N/A
TGVEG_203500	N/A
TGVEG_203505	N/A
TGVEG_203510	N/A
TGVEG_203520	N/A
TGVEG_203540	N/A
TGVEG_203560	N/A
TGVEG_203570	N/A
TGVEG_203580	N/A
TGVEG_203590	N/A
TGVEG_203600	N/A
TGVEG_203610	N/A
TGVEG_203620	N/A
TGVEG_203630	N/A
TGVEG_203665	N/A
TGVEG_203682	N/A
TGVEG_203685	N/A
TGVEG_203688	N/A
TGVEG_203690	N/A
TGVEG_203700	N/A
TGVEG_203705	N/A
TGVEG_203710	N/A
TGVEG_203720	N/A
TGVEG_203730	N/A
TGVEG_203735	N/A
TGVEG_203740	N/A
TGVEG_203750	N/A
TGVEG_203760	N/A
TGVEG_203770	N/A
TGVEG_203780	N/A
TGVEG_203790	N/A
TGVEG_203800	N/A
TGVEG_203810	N/A
TGVEG_203815	N/A
TGVEG_203820	N/A
TGVEG_203830	N/A
TGVEG_203840	N/A
TGVEG_203860	N/A
TGVEG_203870	N/A
TGVEG_203875	N/A
TGVEG_203880	N/A
TGVEG_203890	N/A
TGVEG_203900	N/A
TGVEG_203910	N/A
TGVEG_203930	N/A
TGVEG_203940	N/A
TGVEG_203950	N/A
TGVEG_203960	N/A
TGVEG_203970	N/A
TGVEG_203980	N/A
TGVEG_203985	N/A
TGVEG_203990	N/A
TGVEG_204000	N/A
TGVEG_204010	N/A
TGVEG_204020	N/A
TGVEG_204040	N/A
TGVEG_204045	N/A
TGVEG_204050	N/A
TGVEG_204055	N/A
TGVEG_204060	N/A
TGVEG_204070	N/A
TGVEG_204080	N/A
TGVEG_204090	N/A
TGVEG_204100	N/A
TGVEG_204110	N/A
TGVEG_204120	N/A
TGVEG_204130	N/A
TGVEG_204140	N/A
TGVEG_204150	N/A
TGVEG_204160	N/A
TGVEG_204270	N/A
TGVEG_204280	N/A
TGVEG_204290	N/A
TGVEG_204300	N/A
TGVEG_204310	N/A
TGVEG_204315	N/A
TGVEG_204320	N/A
TGVEG_204325	N/A
TGVEG_204330	N/A
TGVEG_204340	N/A
TGVEG_204350	N/A
TGVEG_204360	N/A
TGVEG_204370	N/A
TGVEG_204380	N/A
TGVEG_204390	N/A
TGVEG_204395	N/A
TGVEG_204400	N/A
TGVEG_204410	N/A
TGVEG_204420	N/A
TGVEG_204440	N/A
TGVEG_204460	N/A
TGVEG_204468	N/A
TGVEG_204472	N/A
TGVEG_204480	N/A
TGVEG_204490	N/A
TGVEG_204500	N/A
TGVEG_204505	N/A
TGVEG_204510	N/A
TGVEG_204520	N/A
TGVEG_204530	N/A
TGVEG_204540	N/A
TGVEG_204550	N/A
TGVEG_204560A	N/A
TGVEG_204560B	N/A
TGVEG_204560C	N/A
TGVEG_204870	N/A
TGVEG_204880	N/A
TGVEG_205000	N/A
TGVEG_205010	N/A
TGVEG_205020	N/A
TGVEG_205030	N/A
TGVEG_205040	N/A
TGVEG_205050	N/A
TGVEG_205060	N/A
TGVEG_205070	N/A
TGVEG_205080	N/A
TGVEG_205090	N/A
TGVEG_205100	N/A
TGVEG_205110	N/A
TGVEG_205120	N/A
TGVEG_205130	N/A
TGVEG_205140	N/A
TGVEG_205150	N/A
TGVEG_205160	N/A
TGVEG_205170	N/A
TGVEG_205180	N/A
TGVEG_205190	N/A
TGVEG_205200	N/A
TGVEG_205210	N/A
TGVEG_205220	N/A
TGVEG_205240	N/A
TGVEG_205250	N/A
TGVEG_205265	N/A
TGVEG_205280	N/A
TGVEG_205290	N/A
TGVEG_205300	N/A
TGVEG_205320	N/A
TGVEG_205330	N/A
TGVEG_205340	N/A
TGVEG_205350	N/A
TGVEG_205360	N/A
TGVEG_205370	N/A
TGVEG_205380	N/A
TGVEG_205390	N/A
TGVEG_205398	N/A
TGVEG_205402	N/A
TGVEG_205410	N/A
TGVEG_205420	N/A
TGVEG_205425	N/A
TGVEG_205430	N/A
TGVEG_205440	N/A
TGVEG_205450	N/A
TGVEG_205460	N/A
TGVEG_205470	N/A
TGVEG_205480	N/A
TGVEG_205490	N/A
TGVEG_205500	N/A
TGVEG_205510	N/A
TGVEG_205520	N/A
TGVEG_205530	N/A
TGVEG_205540	N/A
TGVEG_205550	N/A
TGVEG_205558	N/A
TGVEG_205562	N/A
TGVEG_205570	N/A
TGVEG_205580	N/A
TGVEG_205590	N/A
TGVEG_205600	N/A
TGVEG_205615	N/A
TGVEG_205625	N/A
TGVEG_205630	N/A
TGVEG_205640	N/A
TGVEG_205650	N/A
TGVEG_205658	N/A
TGVEG_205662	N/A
TGVEG_205670	N/A
TGVEG_205680	N/A
TGVEG_205690	N/A
TGVEG_205700	N/A
TGVEG_205710	N/A
TGVEG_205720	N/A
TGVEG_205730	N/A
TGVEG_205740	N/A
TGVEG_205750	N/A
TGVEG_205760	N/A
TGVEG_205770	N/A
TGVEG_206290	N/A
TGVEG_206300	N/A
TGVEG_206310	N/A
TGVEG_206320	N/A
TGVEG_206330	N/A
TGVEG_206340	N/A
TGVEG_206350	N/A
TGVEG_206360	N/A
TGVEG_206380	N/A
TGVEG_206390	N/A
TGVEG_206400	N/A
TGVEG_206415	N/A
TGVEG_206430	N/A
TGVEG_206440	N/A
TGVEG_206450	N/A
TGVEG_206460	N/A
TGVEG_206470	N/A
TGVEG_206480	N/A
TGVEG_206490	N/A
TGVEG_206500	N/A
TGVEG_206510	N/A
TGVEG_206520	N/A
TGVEG_206540	N/A
TGVEG_206550	N/A
TGVEG_206560	N/A
TGVEG_206570	N/A
TGVEG_206580	N/A
TGVEG_206590	N/A
TGVEG_206600	N/A
TGVEG_206610	N/A
TGVEG_206620	N/A
TGVEG_206630	N/A
TGVEG_206640	N/A
TGVEG_206650	N/A
TGVEG_206660	N/A
TGVEG_206670	N/A
TGVEG_206680	N/A
TGVEG_206690	N/A
TGVEG_206695	N/A
TGVEG_206700	N/A
TGVEG_206710	N/A
TGVEG_206910	N/A
TGVEG_207005	N/A
TGVEG_207010	N/A
TGVEG_207015	N/A
TGVEG_207020	N/A
TGVEG_207030	N/A
TGVEG_207040	N/A
TGVEG_207050	N/A
TGVEG_207060	N/A
TGVEG_207065	N/A
TGVEG_207070	N/A
TGVEG_207080	N/A
TGVEG_207100	N/A
TGVEG_207120	N/A
TGVEG_207130	N/A
TGVEG_207140	SAG2X
TGVEG_207160	SAG2C
TGVEG_207170	N/A
TGVEG_207180	N/A
TGVEG_207200	N/A
TGVEG_207210	N/A
TGVEG_207230	N/A
TGVEG_207240	N/A
TGVEG_207250	N/A
TGVEG_207350	N/A
TGVEG_207360	N/A
TGVEG_207370	N/A
TGVEG_207390	N/A
TGVEG_207400	N/A
TGVEG_207403	N/A
TGVEG_207407	N/A
TGVEG_207410	N/A
TGVEG_207420	N/A
TGVEG_207430	N/A
TGVEG_207440	N/A
TGVEG_207450	N/A
TGVEG_207460A	N/A
TGVEG_207460B	N/A
TGVEG_207470	N/A
TGVEG_207480	N/A
TGVEG_207590	N/A
TGVEG_207600	N/A
TGVEG_207610	N/A
TGVEG_207620	N/A
TGVEG_207630	N/A
TGVEG_207640	N/A
TGVEG_207650	N/A
TGVEG_207665	N/A
TGVEG_207680	N/A
TGVEG_207690	N/A
TGVEG_207700	N/A
TGVEG_207710	N/A
TGVEG_207720	N/A
TGVEG_207730	N/A
TGVEG_207740	N/A
TGVEG_207750	N/A
TGVEG_207760	N/A
TGVEG_207770	N/A
TGVEG_207780	N/A
TGVEG_207790	N/A
TGVEG_207800	N/A
TGVEG_207820	N/A
TGVEG_207830	N/A
TGVEG_207840	N/A
TGVEG_207865	N/A
TGVEG_207875	N/A
TGVEG_207880	N/A
TGVEG_207900	N/A
TGVEG_207910	N/A
TGVEG_207920	N/A
TGVEG_207930	N/A
TGVEG_207940	N/A
TGVEG_207950	N/A
TGVEG_207955	N/A
TGVEG_207960	N/A
TGVEG_207965	N/A
TGVEG_207970	N/A
TGVEG_207980	N/A
TGVEG_207990	N/A
TGVEG_208010	N/A
TGVEG_208020	N/A
TGVEG_208030	N/A
TGVEG_208040	N/A
TGVEG_208050A	N/A
TGVEG_208050B	N/A
TGVEG_208070	N/A
TGVEG_208080	N/A
TGVEG_208090	N/A
TGVEG_208200	N/A
TGVEG_208300	N/A
TGVEG_208310	N/A
TGVEG_208320	N/A
TGVEG_208330	N/A
TGVEG_208340	N/A
TGVEG_208350	N/A
TGVEG_208360	N/A
TGVEG_208370	N/A
TGVEG_208380	N/A
TGVEG_208390	N/A
TGVEG_208400	N/A
TGVEG_208410	N/A
TGVEG_208420	N/A
TGVEG_208430	N/A
TGVEG_208440	N/A
TGVEG_208450	N/A
TGVEG_208490	N/A
TGVEG_208500	N/A
TGVEG_208510	N/A
TGVEG_208530	N/A
TGVEG_208540	N/A
TGVEG_208550	N/A
TGVEG_208560	N/A
TGVEG_208570	N/A
TGVEG_208580	N/A
TGVEG_208590	N/A
TGVEG_208710	N/A
TGVEG_208718	N/A
TGVEG_208722	N/A
TGVEG_208730	N/A
TGVEG_208740	N/A
TGVEG_208750	N/A
TGVEG_208760	N/A
TGVEG_208770	N/A
TGVEG_208780	N/A
TGVEG_208790	N/A
TGVEG_208800	N/A
TGVEG_208810	N/A
TGVEG_208820	N/A
TGVEG_208830	N/A
TGVEG_208842	N/A
TGVEG_208850	SAG2B
TGVEG_208910	N/A
TGVEG_208970	N/A
TGVEG_208980	N/A
TGVEG_208990	N/A
TGVEG_209000	N/A
TGVEG_209005	N/A
TGVEG_209010	N/A
TGVEG_209020	N/A
TGVEG_209030	N/A
TGVEG_209040	N/A
TGVEG_209045	N/A
TGVEG_209050	N/A
TGVEG_209060	N/A
TGVEG_209070	N/A
TGVEG_209080	N/A
TGVEG_209090	N/A
TGVEG_209095	N/A
TGVEG_209100	N/A
TGVEG_209108	N/A
TGVEG_209112	N/A
TGVEG_209120	N/A
TGVEG_209130	N/A
TGVEG_209140	N/A
TGVEG_209150	N/A
TGVEG_209160	N/A
TGVEG_209170	N/A
TGVEG_209180	N/A
TGVEG_209190	N/A
TGVEG_209200	N/A
TGVEG_209210A	N/A
TGVEG_209210B	N/A
TGVEG_209240	N/A
TGVEG_209250	N/A
TGVEG_209260	N/A
TGVEG_209270	N/A
TGVEG_209280	N/A
TGVEG_209290	N/A
TGVEG_209300	N/A
TGVEG_209410	N/A
TGVEG_209420	N/A
TGVEG_209430	N/A
TGVEG_209440	N/A
TGVEG_209450	N/A
TGVEG_209460	N/A
TGVEG_209470	N/A
TGVEG_209480	N/A
TGVEG_209485	N/A
TGVEG_209490	N/A
TGVEG_209500	N/A
TGVEG_209510	N/A
TGVEG_209515	N/A
TGVEG_209520	N/A
TGVEG_209530	N/A
TGVEG_209540	N/A
TGVEG_209550	N/A
TGVEG_209560	N/A
TGVEG_209570	N/A
TGVEG_209580	N/A
TGVEG_209583	N/A
TGVEG_209585	N/A
TGVEG_209590	N/A
TGVEG_209600	N/A
TGVEG_209610	N/A
TGVEG_209620	N/A
TGVEG_209630	N/A
TGVEG_209640	N/A
TGVEG_209650	N/A
TGVEG_209670	N/A
TGVEG_209680	N/A
TGVEG_209690	N/A
TGVEG_209700	N/A
TGVEG_209705	N/A
TGVEG_209710	N/A
TGVEG_209720	N/A
TGVEG_209730	N/A
TGVEG_209740	N/A
TGVEG_209755	N/A
TGVEG_209770	N/A
TGVEG_209780	N/A
TGVEG_209790	N/A
TGVEG_209800	N/A
TGVEG_209810	N/A
TGVEG_209820	N/A
TGVEG_209830	N/A
TGVEG_209850A	N/A
TGVEG_209850B	N/A
TGVEG_209860	N/A
TGVEG_209870	N/A
TGVEG_209880	N/A
TGVEG_209890	N/A
TGVEG_209900	N/A
TGVEG_209910	N/A
TGVEG_209920A	N/A
TGVEG_209920B	N/A
TGVEG_209930	N/A
TGVEG_209940	N/A
TGVEG_209945	N/A
TGVEG_209950	N/A
TGVEG_209960	N/A
TGVEG_209970	N/A
TGVEG_209985	N/A
TGVEG_210095	N/A
TGVEG_210210	N/A
TGVEG_210220	N/A
TGVEG_210230	N/A
TGVEG_210235	N/A
TGVEG_210245	N/A
TGVEG_210255	N/A
TGVEG_210260	N/A
TGVEG_210270	N/A
TGVEG_210280	N/A
TGVEG_210300	N/A
TGVEG_210310	N/A
TGVEG_210320	N/A
TGVEG_210330	N/A
TGVEG_210345	N/A
TGVEG_210360	N/A
TGVEG_210370	N/A
TGVEG_210380	N/A
TGVEG_210390	N/A
TGVEG_210400	N/A
TGVEG_210408	N/A
TGVEG_210412	N/A
TGVEG_210420	N/A
TGVEG_210430	N/A
TGVEG_210440	N/A
TGVEG_210450	N/A
TGVEG_210460	N/A
TGVEG_210470	N/A
TGVEG_210478	N/A
TGVEG_210482	N/A
TGVEG_210490	N/A
TGVEG_210600	N/A
TGVEG_210678	N/A
TGVEG_210682	N/A
TGVEG_210690	N/A
TGVEG_210700	N/A
TGVEG_210715	N/A
TGVEG_210730	N/A
TGVEG_210740	N/A
TGVEG_210750	N/A
TGVEG_210760	N/A
TGVEG_210770	N/A
TGVEG_210778	N/A
TGVEG_210781	N/A
TGVEG_210783	N/A
TGVEG_210787	N/A
TGVEG_210790	N/A
TGVEG_210800	N/A
TGVEG_210810	N/A
TGVEG_210815	N/A
TGVEG_210820	N/A
TGVEG_210830	N/A
TGVEG_210840	N/A
TGVEG_210950	N/A
TGVEG_210960	N/A
TGVEG_210975	N/A
TGVEG_210980	N/A
TGVEG_210990	N/A
TGVEG_211000	N/A
TGVEG_211010	N/A
TGVEG_211015	N/A
TGVEG_211020	N/A
TGVEG_211030	N/A
TGVEG_211040	N/A
TGVEG_211050	N/A
TGVEG_211060	N/A
TGVEG_211070	N/A
TGVEG_211080	N/A
TGVEG_211090	N/A
TGVEG_211150	N/A
TGVEG_211220	N/A
TGVEG_211230	N/A
TGVEG_211240	N/A
TGVEG_211250	N/A
TGVEG_211260	N/A
TGVEG_211270	N/A
TGVEG_211280	N/A
TGVEG_211290	N/A
TGVEG_211300	N/A
TGVEG_211310	N/A
TGVEG_211320	N/A
TGVEG_211330	N/A
TGVEG_211340	N/A
TGVEG_211350	N/A
TGVEG_211360	N/A
TGVEG_211370	N/A
TGVEG_211380	N/A
TGVEG_211385	N/A
TGVEG_211390	N/A
TGVEG_211400	N/A
TGVEG_211410	N/A
TGVEG_211420	N/A
TGVEG_211430	N/A
TGVEG_211440	N/A
TGVEG_211450	N/A
TGVEG_211460	N/A
TGVEG_211470	N/A
TGVEG_211480	N/A
TGVEG_211600	N/A
TGVEG_211610	N/A
TGVEG_211630	N/A
TGVEG_211640	N/A
TGVEG_211650	N/A
TGVEG_211660	N/A
TGVEG_211670	N/A
TGVEG_211675	N/A
TGVEG_211680	N/A
TGVEG_211690	N/A
TGVEG_211695	N/A
TGVEG_211700	N/A
TGVEG_211710	N/A
TGVEG_211720	N/A
TGVEG_211730	N/A
TGVEG_211850	N/A
TGVEG_211860	N/A
TGVEG_211870	N/A
TGVEG_211880	N/A
TGVEG_211890	N/A
TGVEG_211910	N/A
TGVEG_211920	N/A
TGVEG_212030	N/A
TGVEG_212045	N/A
TGVEG_212060	N/A
TGVEG_212075	N/A
TGVEG_212090	N/A
TGVEG_212100	N/A
TGVEG_212110	N/A
TGVEG_212130	N/A
TGVEG_212140	N/A
TGVEG_212145	N/A
TGVEG_212150	N/A
TGVEG_212160	N/A
TGVEG_212170	N/A
TGVEG_212180	N/A
TGVEG_212190	N/A
TGVEG_212200	N/A
TGVEG_212210	N/A
TGVEG_212220	N/A
TGVEG_212240	N/A
TGVEG_212250	N/A
TGVEG_212260	N/A
TGVEG_212270	N/A
TGVEG_212275	N/A
TGVEG_212280	N/A
TGVEG_212290	N/A
TGVEG_212300	N/A
TGVEG_212310	N/A
TGVEG_212410	N/A
TGVEG_212710	N/A
TGVEG_212725	N/A
TGVEG_212735	N/A
TGVEG_212740A	N/A
TGVEG_212740B	N/A
TGVEG_212740C	N/A
TGVEG_212760	N/A
TGVEG_212770	N/A
TGVEG_212775	N/A
TGVEG_212780	N/A
TGVEG_212800	N/A
TGVEG_212810	N/A
TGVEG_212820	N/A
TGVEG_212840	N/A
TGVEG_212850	N/A
TGVEG_212860	N/A
TGVEG_212880	N/A
TGVEG_212900	N/A
TGVEG_212910	N/A
TGVEG_212920	N/A
TGVEG_212930	N/A
TGVEG_212937	N/A
TGVEG_212940	N/A
TGVEG_212950	N/A
TGVEG_212955	N/A
TGVEG_212960	N/A
TGVEG_212970	N/A
TGVEG_212980	N/A
TGVEG_212990	N/A
TGVEG_213000	N/A
