permuted_nested_macro_f1
0.01935828603952275
0.023137535942440376
0.0331131128392622
0.017166615016504027
0.026008339493989684
0.016033507308817266
0.02358272182854792
0.0275325195085529
0.019594393889052493
0.029392866266151486
0.011158303807044662
0.030591597596113705
0.015092492737903316
0.03294492421688501
0.03352873011343288
0.015063871800713908
0.019661052120046915
0.03461824198726453
0.016489332228592397
0.03437032662442078
0.041833296090532136
0.028842864896782172
0.0387645535878825
0.03843901224391668
0.0159044731518932
