structure_id,embedding_id,feature_set,n_slots,n_features,n_neighbors,min_dist,embedding_seconds,algorithm,min_cluster_size,min_samples,selection_method,n_clusters,noise_fraction
e017__kmeans_k80,e017,broad_coverage,42,157,15,0.0,105.49658989906311,kmeans,,,,80,0.0
e018__hdb_mcs20_ms0_eom,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,20.0,,eom,2,0.0
e018__hdb_mcs20_ms0_leaf,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,20.0,,leaf,44,0.6217444717444718
e018__hdb_mcs20_ms10_eom,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,20.0,10.0,eom,2,0.0
e018__hdb_mcs20_ms10_leaf,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,20.0,10.0,leaf,57,0.638943488943489
e018__hdb_mcs50_ms0_eom,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,50.0,,eom,2,0.0
e018__hdb_mcs50_ms0_leaf,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,50.0,,leaf,20,0.6474201474201474
e018__hdb_mcs50_ms10_eom,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,50.0,10.0,eom,2,0.0
e018__hdb_mcs50_ms10_leaf,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,50.0,10.0,leaf,28,0.5382063882063882
e018__hdb_mcs100_ms0_eom,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,100.0,,eom,2,0.0
e018__hdb_mcs100_ms0_leaf,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,100.0,,leaf,9,0.4552825552825553
e018__hdb_mcs100_ms10_eom,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,100.0,10.0,eom,2,0.0
e018__hdb_mcs100_ms10_leaf,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,100.0,10.0,leaf,17,0.5003685503685503
e018__hdb_mcs200_ms0_eom,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,200.0,,eom,2,0.0
e018__hdb_mcs200_ms0_leaf,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,200.0,,leaf,5,0.34864864864864864
e018__hdb_mcs200_ms10_eom,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,200.0,10.0,eom,2,0.0
e018__hdb_mcs200_ms10_leaf,e018,broad_coverage,42,157,15,0.2,110.77831506729126,hdbscan,200.0,10.0,leaf,9,0.3738329238329238
e018__kmeans_k20,e018,broad_coverage,42,157,15,0.2,110.77831506729126,kmeans,,,,20,0.0
e018__kmeans_k40,e018,broad_coverage,42,157,15,0.2,110.77831506729126,kmeans,,,,40,0.0
e018__kmeans_k80,e018,broad_coverage,42,157,15,0.2,110.77831506729126,kmeans,,,,80,0.0
e019__hdb_mcs20_ms0_eom,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,20.0,,eom,5,0.009950859950859951
e019__hdb_mcs20_ms0_leaf,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,20.0,,leaf,51,0.5549140049140049
e019__hdb_mcs20_ms10_eom,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,20.0,10.0,eom,5,0.010687960687960688
e019__hdb_mcs20_ms10_leaf,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,20.0,10.0,leaf,58,0.5334152334152334
e019__hdb_mcs50_ms0_eom,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,50.0,,eom,3,0.0
e019__hdb_mcs50_ms0_leaf,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,50.0,,leaf,26,0.5246928746928747
e019__hdb_mcs50_ms10_eom,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,50.0,10.0,eom,5,0.010687960687960688
e019__hdb_mcs50_ms10_leaf,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,50.0,10.0,leaf,35,0.47997542997542997
e019__hdb_mcs100_ms0_eom,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,100.0,,eom,3,0.00012285012285012285
e019__hdb_mcs100_ms0_leaf,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,100.0,,leaf,14,0.47407862407862406
e019__hdb_mcs100_ms10_eom,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,100.0,10.0,eom,4,0.0015970515970515971
e019__hdb_mcs100_ms10_leaf,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,100.0,10.0,leaf,20,0.40724815724815727
e019__hdb_mcs200_ms0_eom,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,200.0,,eom,3,0.00012285012285012285
e019__hdb_mcs200_ms0_leaf,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,200.0,,leaf,6,0.38722358722358724
e019__hdb_mcs200_ms10_eom,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,200.0,10.0,eom,4,0.0015970515970515971
e019__hdb_mcs200_ms10_leaf,e019,broad_coverage,42,157,30,0.0,116.44643115997314,hdbscan,200.0,10.0,leaf,12,0.3095823095823096
e019__kmeans_k20,e019,broad_coverage,42,157,30,0.0,116.44643115997314,kmeans,,,,20,0.0
e019__kmeans_k40,e019,broad_coverage,42,157,30,0.0,116.44643115997314,kmeans,,,,40,0.0
e019__kmeans_k80,e019,broad_coverage,42,157,30,0.0,116.44643115997314,kmeans,,,,80,0.0
e020__hdb_mcs20_ms0_eom,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,20.0,,eom,2,0.0
e020__hdb_mcs20_ms0_leaf,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,20.0,,leaf,45,0.6782555282555283
e020__hdb_mcs20_ms10_eom,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,20.0,10.0,eom,2,0.0
e020__hdb_mcs20_ms10_leaf,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,20.0,10.0,leaf,48,0.6450859950859951
e020__hdb_mcs50_ms0_eom,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,50.0,,eom,2,0.0
e020__hdb_mcs50_ms0_leaf,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,50.0,,leaf,20,0.6886977886977887
e020__hdb_mcs50_ms10_eom,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,50.0,10.0,eom,2,0.0
e020__hdb_mcs50_ms10_leaf,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,50.0,10.0,leaf,28,0.564004914004914
e020__hdb_mcs100_ms0_eom,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,100.0,,eom,2,0.0
e020__hdb_mcs100_ms0_leaf,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,100.0,,leaf,8,0.4474201474201474
e020__hdb_mcs100_ms10_eom,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,100.0,10.0,eom,2,0.0
e020__hdb_mcs100_ms10_leaf,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,100.0,10.0,leaf,15,0.562899262899263
e020__hdb_mcs200_ms0_eom,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,200.0,,eom,2,0.0
e020__hdb_mcs200_ms0_leaf,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,200.0,,leaf,5,0.3307125307125307
e020__hdb_mcs200_ms10_eom,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,200.0,10.0,eom,2,0.0
e020__hdb_mcs200_ms10_leaf,e020,broad_coverage,42,157,30,0.2,122.01982975006104,hdbscan,200.0,10.0,leaf,9,0.3678132678132678
e020__kmeans_k20,e020,broad_coverage,42,157,30,0.2,122.01982975006104,kmeans,,,,20,0.0
e020__kmeans_k40,e020,broad_coverage,42,157,30,0.2,122.01982975006104,kmeans,,,,40,0.0
e020__kmeans_k80,e020,broad_coverage,42,157,30,0.2,122.01982975006104,kmeans,,,,80,0.0
e021__hdb_mcs20_ms0_eom,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,20.0,,eom,3,0.0
e021__hdb_mcs20_ms0_leaf,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,20.0,,leaf,48,0.601965601965602
e021__hdb_mcs20_ms10_eom,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,20.0,10.0,eom,3,0.0
e021__hdb_mcs20_ms10_leaf,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,20.0,10.0,leaf,53,0.553071253071253
e021__hdb_mcs50_ms0_eom,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,50.0,,eom,3,0.0
e021__hdb_mcs50_ms0_leaf,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,50.0,,leaf,24,0.5542997542997543
e021__hdb_mcs50_ms10_eom,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,50.0,10.0,eom,3,0.0
e021__hdb_mcs50_ms10_leaf,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,50.0,10.0,leaf,35,0.5041769041769042
e021__hdb_mcs100_ms0_eom,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,100.0,,eom,3,0.0
e021__hdb_mcs100_ms0_leaf,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,100.0,,leaf,12,0.45724815724815726
e021__hdb_mcs100_ms10_eom,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,100.0,10.0,eom,3,0.0
e021__hdb_mcs100_ms10_leaf,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,100.0,10.0,leaf,20,0.44226044226044225
e021__hdb_mcs200_ms0_eom,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,200.0,,eom,3,0.0
e021__hdb_mcs200_ms0_leaf,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,200.0,,leaf,6,0.4283783783783784
e021__hdb_mcs200_ms10_eom,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,200.0,10.0,eom,3,0.0
e021__hdb_mcs200_ms10_leaf,e021,broad_coverage,42,157,60,0.0,127.90867352485657,hdbscan,200.0,10.0,leaf,11,0.3426289926289926
e021__kmeans_k20,e021,broad_coverage,42,157,60,0.0,127.90867352485657,kmeans,,,,20,0.0
e021__kmeans_k40,e021,broad_coverage,42,157,60,0.0,127.90867352485657,kmeans,,,,40,0.0
e021__kmeans_k80,e021,broad_coverage,42,157,60,0.0,127.90867352485657,kmeans,,,,80,0.0
e022__hdb_mcs20_ms0_eom,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,20.0,,eom,3,0.0036855036855036856
e022__hdb_mcs20_ms0_leaf,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,20.0,,leaf,39,0.6636363636363637
e022__hdb_mcs20_ms10_eom,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,20.0,10.0,eom,2,0.0
e022__hdb_mcs20_ms10_leaf,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,20.0,10.0,leaf,49,0.6561425061425061
e022__hdb_mcs50_ms0_eom,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,50.0,,eom,3,0.004422604422604423
e022__hdb_mcs50_ms0_leaf,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,50.0,,leaf,21,0.7022113022113022
e022__hdb_mcs50_ms10_eom,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,50.0,10.0,eom,2,0.0
e022__hdb_mcs50_ms10_leaf,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,50.0,10.0,leaf,27,0.5663390663390664
e022__hdb_mcs100_ms0_eom,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,100.0,,eom,3,0.005773955773955774
e022__hdb_mcs100_ms0_leaf,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,100.0,,leaf,8,0.4214987714987715
e022__hdb_mcs100_ms10_eom,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,100.0,10.0,eom,2,0.0
e022__hdb_mcs100_ms10_leaf,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,100.0,10.0,leaf,16,0.5902948402948403
e022__hdb_mcs200_ms0_eom,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,200.0,,eom,2,0.0
e022__hdb_mcs200_ms0_leaf,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,200.0,,leaf,5,0.34213759213759215
e022__hdb_mcs200_ms10_eom,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,200.0,10.0,eom,3,0.003931203931203931
e022__hdb_mcs200_ms10_leaf,e022,broad_coverage,42,157,60,0.2,133.77500987052917,hdbscan,200.0,10.0,leaf,9,0.3891891891891892
e022__kmeans_k20,e022,broad_coverage,42,157,60,0.2,133.77500987052917,kmeans,,,,20,0.0
e022__kmeans_k40,e022,broad_coverage,42,157,60,0.2,133.77500987052917,kmeans,,,,40,0.0
e022__kmeans_k80,e022,broad_coverage,42,157,60,0.2,133.77500987052917,kmeans,,,,80,0.0
e023__hdb_mcs20_ms0_eom,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,20.0,,eom,3,0.0
e023__hdb_mcs20_ms0_leaf,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,20.0,,leaf,44,0.6124078624078624
e023__hdb_mcs20_ms10_eom,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,20.0,10.0,eom,3,0.0
e023__hdb_mcs20_ms10_leaf,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,20.0,10.0,leaf,52,0.6015970515970516
e023__hdb_mcs50_ms0_eom,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,50.0,,eom,3,0.00012285012285012285
e023__hdb_mcs50_ms0_leaf,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,50.0,,leaf,23,0.5993857493857494
e023__hdb_mcs50_ms10_eom,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,50.0,10.0,eom,3,0.0
e023__hdb_mcs50_ms10_leaf,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,50.0,10.0,leaf,29,0.5017199017199018
e023__hdb_mcs100_ms0_eom,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,100.0,,eom,3,0.00012285012285012285
e023__hdb_mcs100_ms0_leaf,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,100.0,,leaf,13,0.4958230958230958
e023__hdb_mcs100_ms10_eom,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,100.0,10.0,eom,3,0.0
e023__hdb_mcs100_ms10_leaf,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,100.0,10.0,leaf,20,0.4800982800982801
e023__hdb_mcs200_ms0_eom,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,200.0,,eom,3,0.0002457002457002457
e023__hdb_mcs200_ms0_leaf,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,200.0,,leaf,7,0.44213759213759213
e023__hdb_mcs200_ms10_eom,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,200.0,10.0,eom,3,0.0
e023__hdb_mcs200_ms10_leaf,e023,broad_coverage,42,157,120,0.0,139.95733284950256,hdbscan,200.0,10.0,leaf,11,0.39434889434889436
e023__kmeans_k20,e023,broad_coverage,42,157,120,0.0,139.95733284950256,kmeans,,,,20,0.0
e023__kmeans_k40,e023,broad_coverage,42,157,120,0.0,139.95733284950256,kmeans,,,,40,0.0
e023__kmeans_k80,e023,broad_coverage,42,157,120,0.0,139.95733284950256,kmeans,,,,80,0.0
e024__hdb_mcs20_ms0_eom,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,20.0,,eom,3,0.0063882063882063885
e024__hdb_mcs20_ms0_leaf,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,20.0,,leaf,34,0.7088452088452089
e024__hdb_mcs20_ms10_eom,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,20.0,10.0,eom,3,0.00601965601965602
e024__hdb_mcs20_ms10_leaf,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,20.0,10.0,leaf,45,0.7054054054054054
e024__hdb_mcs50_ms0_eom,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,50.0,,eom,3,0.005159705159705159
e024__hdb_mcs50_ms0_leaf,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,50.0,,leaf,18,0.685995085995086
e024__hdb_mcs50_ms10_eom,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,50.0,10.0,eom,3,0.00601965601965602
e024__hdb_mcs50_ms10_leaf,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,50.0,10.0,leaf,23,0.610933660933661
e024__hdb_mcs100_ms0_eom,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,100.0,,eom,3,0.0074938574938574936
e024__hdb_mcs100_ms0_leaf,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,100.0,,leaf,8,0.4660933660933661
e024__hdb_mcs100_ms10_eom,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,100.0,10.0,eom,3,0.00601965601965602
e024__hdb_mcs100_ms10_leaf,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,100.0,10.0,leaf,14,0.5207616707616708
e024__hdb_mcs200_ms0_eom,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,200.0,,eom,3,0.012285012285012284
e024__hdb_mcs200_ms0_leaf,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,200.0,,leaf,5,0.363022113022113
e024__hdb_mcs200_ms10_eom,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,200.0,10.0,eom,3,0.00601965601965602
e024__hdb_mcs200_ms10_leaf,e024,broad_coverage,42,157,120,0.2,146.08374094963074,hdbscan,200.0,10.0,leaf,9,0.551965601965602
e024__kmeans_k20,e024,broad_coverage,42,157,120,0.2,146.08374094963074,kmeans,,,,20,0.0
e024__kmeans_k40,e024,broad_coverage,42,157,120,0.2,146.08374094963074,kmeans,,,,40,0.0
e024__kmeans_k80,e024,broad_coverage,42,157,120,0.2,146.08374094963074,kmeans,,,,80,0.0
e025__hdb_mcs20_ms0_eom,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,20.0,,eom,52,0.15221130221130222
e025__hdb_mcs20_ms0_leaf,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,20.0,,leaf,93,0.4312039312039312
e025__hdb_mcs20_ms10_eom,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,20.0,10.0,eom,72,0.1828009828009828
e025__hdb_mcs20_ms10_leaf,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,20.0,10.0,leaf,108,0.3899262899262899
e025__hdb_mcs50_ms0_eom,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,50.0,,eom,28,0.17285012285012286
e025__hdb_mcs50_ms0_leaf,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,50.0,,leaf,38,0.3687960687960688
e025__hdb_mcs50_ms10_eom,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,50.0,10.0,eom,31,0.11363636363636363
e025__hdb_mcs50_ms10_leaf,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,50.0,10.0,leaf,50,0.3285012285012285
e025__hdb_mcs100_ms0_eom,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,100.0,,eom,10,0.07027027027027027
e025__hdb_mcs100_ms0_leaf,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,100.0,,leaf,20,0.4189189189189189
e025__hdb_mcs100_ms10_eom,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,100.0,10.0,eom,17,0.04078624078624079
e025__hdb_mcs100_ms10_leaf,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,100.0,10.0,leaf,29,0.26744471744471743
e025__hdb_mcs200_ms0_eom,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,200.0,,eom,6,0.04213759213759214
e025__hdb_mcs200_ms0_leaf,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,200.0,,leaf,10,0.25061425061425063
e025__hdb_mcs200_ms10_eom,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,200.0,10.0,eom,11,0.03943488943488944
e025__hdb_mcs200_ms10_leaf,e025,non_transcription,31,59,15,0.0,148.30446338653564,hdbscan,200.0,10.0,leaf,16,0.15614250614250613
e025__kmeans_k20,e025,non_transcription,31,59,15,0.0,148.30446338653564,kmeans,,,,20,0.0
e025__kmeans_k40,e025,non_transcription,31,59,15,0.0,148.30446338653564,kmeans,,,,40,0.0
e025__kmeans_k80,e025,non_transcription,31,59,15,0.0,148.30446338653564,kmeans,,,,80,0.0
e026__hdb_mcs20_ms0_eom,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,20.0,,eom,29,0.15835380835380836
e026__hdb_mcs20_ms0_leaf,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,20.0,,leaf,75,0.5256756756756756
e026__hdb_mcs20_ms10_eom,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,20.0,10.0,eom,57,0.23857493857493858
e026__hdb_mcs20_ms10_leaf,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,20.0,10.0,leaf,94,0.45675675675675675
e026__hdb_mcs50_ms0_eom,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,50.0,,eom,8,0.046191646191646195
e026__hdb_mcs50_ms0_leaf,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,50.0,,leaf,28,0.4812039312039312
e026__hdb_mcs50_ms10_eom,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,50.0,10.0,eom,16,0.07285012285012285
e026__hdb_mcs50_ms10_leaf,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,50.0,10.0,leaf,39,0.4194103194103194
e026__hdb_mcs100_ms0_eom,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,100.0,,eom,3,0.01203931203931204
e026__hdb_mcs100_ms0_leaf,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,100.0,,leaf,15,0.5013513513513513
e026__hdb_mcs100_ms10_eom,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,100.0,10.0,eom,14,0.0656019656019656
e026__hdb_mcs100_ms10_leaf,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,100.0,10.0,leaf,23,0.31756756756756754
e026__hdb_mcs200_ms0_eom,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,200.0,,eom,4,0.04017199017199017
e026__hdb_mcs200_ms0_leaf,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,200.0,,leaf,9,0.5466830466830467
e026__hdb_mcs200_ms10_eom,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,200.0,10.0,eom,7,0.026412776412776413
e026__hdb_mcs200_ms10_leaf,e026,non_transcription,31,59,15,0.2,150.42573761940002,hdbscan,200.0,10.0,leaf,14,0.22432432432432434
e026__kmeans_k20,e026,non_transcription,31,59,15,0.2,150.42573761940002,kmeans,,,,20,0.0
e026__kmeans_k40,e026,non_transcription,31,59,15,0.2,150.42573761940002,kmeans,,,,40,0.0
e026__kmeans_k80,e026,non_transcription,31,59,15,0.2,150.42573761940002,kmeans,,,,80,0.0
e027__hdb_mcs20_ms0_eom,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,20.0,,eom,52,0.21314496314496315
e027__hdb_mcs20_ms0_leaf,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,20.0,,leaf,87,0.442014742014742
e027__hdb_mcs20_ms10_eom,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,20.0,10.0,eom,63,0.20945945945945946
e027__hdb_mcs20_ms10_leaf,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,20.0,10.0,leaf,99,0.4058968058968059
e027__hdb_mcs50_ms0_eom,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,50.0,,eom,14,0.07383292383292384
e027__hdb_mcs50_ms0_leaf,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,50.0,,leaf,37,0.41253071253071255
e027__hdb_mcs50_ms10_eom,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,50.0,10.0,eom,32,0.1687960687960688
e027__hdb_mcs50_ms10_leaf,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,50.0,10.0,leaf,51,0.3422604422604423
e027__hdb_mcs100_ms0_eom,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,100.0,,eom,7,0.027395577395577395
e027__hdb_mcs100_ms0_leaf,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,100.0,,leaf,19,0.41781326781326783
e027__hdb_mcs100_ms10_eom,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,100.0,10.0,eom,11,0.03058968058968059
e027__hdb_mcs100_ms10_leaf,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,100.0,10.0,leaf,29,0.2831695331695332
e027__hdb_mcs200_ms0_eom,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,200.0,,eom,5,0.025552825552825554
e027__hdb_mcs200_ms0_leaf,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,200.0,,leaf,10,0.3361179361179361
e027__hdb_mcs200_ms10_eom,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,200.0,10.0,eom,9,0.04312039312039312
e027__hdb_mcs200_ms10_leaf,e027,non_transcription,31,59,30,0.0,152.61827039718628,hdbscan,200.0,10.0,leaf,14,0.22088452088452087
e027__kmeans_k20,e027,non_transcription,31,59,30,0.0,152.61827039718628,kmeans,,,,20,0.0
e027__kmeans_k40,e027,non_transcription,31,59,30,0.0,152.61827039718628,kmeans,,,,40,0.0
e027__kmeans_k80,e027,non_transcription,31,59,30,0.0,152.61827039718628,kmeans,,,,80,0.0
e028__hdb_mcs20_ms0_eom,e028,non_transcription,31,59,30,0.2,154.88084053993225,hdbscan,20.0,,eom,29,0.16732186732186732
e028__hdb_mcs20_ms0_leaf,e028,non_transcription,31,59,30,0.2,154.88084053993225,hdbscan,20.0,,leaf,63,0.524938574938575
e028__hdb_mcs20_ms10_eom,e028,non_transcription,31,59,30,0.2,154.88084053993225,hdbscan,20.0,10.0,eom,54,0.2957002457002457
e028__hdb_mcs20_ms10_leaf,e028,non_transcription,31,59,30,0.2,154.88084053993225,hdbscan,20.0,10.0,leaf,84,0.4942260442260442
e028__hdb_mcs50_ms0_eom,e028,non_transcription,31,59,30,0.2,154.88084053993225,hdbscan,50.0,,eom,9,0.055036855036855035
e028__hdb_mcs50_ms0_leaf,e028,non_transcription,31,59,30,0.2,154.88084053993225,hdbscan,50.0,,leaf,28,0.49238329238329237
e028__hdb_mcs50_ms10_eom,e028,non_transcription,31,59,30,0.2,154.88084053993225,hdbscan,50.0,10.0,eom,8,0.010442260442260442
