permuted_nested_macro_f1
0.0001917551269108309
0.00041903346251172344
0.0
0.0
0.0004412254412254412
0.00022048754825582743
0.0
0.0
0.0002079002079002079
0.0
9.380863039399625e-05
0.0
0.00011655011655011655
0.0003054683411826269
0.00042365529207634477
0.00029027576197387516
0.00029211295034079843
0.0
0.0
0.0
0.0
0.0004485963119739211
0.0001987179487179487
0.0
9.675858732462506e-05
