gene_id,proposed,cluster,cluster_training_support,cluster_training_probability,evidence_status,nested_cv_precision,nested_cv_recall,nested_cv_f1
TGME49_233330,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_260460,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_243180,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_243150,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_243170,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_293450,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_259410,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_255480,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_233940,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_207010,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_243130,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_259300,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_233270,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_275850,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_273110,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_243140,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_266330,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_309352,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_243100,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_301140,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_217710,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_321470,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_224760,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_219348,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_278410,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_315380,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_224790,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_320250,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_224750,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
