organism,strategy,settings,metric,runs,conclusive,pass_rate,observed,observed_low,observed_high,chance,skill,skill_low,skill_high,seconds
Pf,split_clusters,"{""min_cluster_size"": 40}",share of findings that replicate,5,0,0.0,,,,,,,,7.537999999999999
Pf,conjunctions,"{""min_cluster_size"": 15}",share of findings that replicate,5,0,0.0,,,,,,,,7.352000000000001
Pf,paralog_divergence,"{""min_shared"": 10, ""target"": ""pb_transferred_phenotype""}",AUROC of profile divergence for paralogs with different pb_transferred_phenotype,5,5,0.0,0.4290271132376395,0.4290271132376394,0.42902711323763953,0.5072328548644338,-0.1588500076343588,-0.17671778214290573,-0.14098223312581187,0.21200000000000002
Pf,ortholog_transfer,{},rank correlation of transferred and hidden values,5,5,1.0,0.316058459654008,0.29034069726654144,0.3417762220414745,0.004225915266418904,0.31318285158159365,0.28937673823823573,0.33698896492495156,0.346
Pf,stratum_focus,"{""stratum"": ""lineage-specific"", ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,0,0.0,,,,,,,,0.41200000000000003
Pf,triangulation,"{""min_agree"": 2, ""target"": ""pb_transferred_phenotype""}",precision of calls on hidden genes,5,5,1.0,0.6668587092392447,0.6498118136328351,0.6839056048456543,0.4405737241433682,0.40422793215865677,0.3789147275829497,0.42954113673436384,4.674
Pf,understudied_first,"{""min_agree"": 2, ""target"": ""pb_transferred_phenotype""}",precision of calls on hidden genes,5,5,1.0,0.6670271223795423,0.6465177593322078,0.6875364854268768,0.4361298854956369,0.40920451514691614,0.38474153355561835,0.4336674967382139,2.152
Pf,neighbour_space,"{""k"": 10, ""knn"": 15, ""layer"": ""coexpression""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7068042451403841,0.6696817556895304,0.7439267345912378,0.5184057963860759,0.3923832024389451,0.3573041537598938,0.4274622511179964,1.124
Pf,network_training,"{""fraction"": 0.25, ""layer"": ""coexpression"", ""model"": ""logistic""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7068042451403842,0.6696817556895305,0.7439267345912379,0.5184057963860759,0.39238320243894514,0.35730415375989383,0.42746225111799646,1.64
Tg,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""compartment""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.6,0.09437021828256152,0.0621254517269237,0.12661498483819933,0.03329073501388915,0.06331213243238333,0.04101776890272689,0.08560649596203977,49.472
Tg,recoverability_atlas,"{""k"": 15, ""target"": ""compartment""}",hidden-gene AUROC of the categories the atlas ranks in its top half,5,5,1.0,0.8078367618137146,0.748593687929201,0.8670798356982281,0.49917928080852647,0.616561450523837,0.5003929846872073,0.7327299163604668,13.502
Tg,consensus_modules,"{""target"": ""compartment"", ""threshold"": 0.5}",F1 of hidden genes in the module chosen for their label on known genes,5,5,0.6,0.19702282005061797,0.1686387190294525,0.22540692107178345,0.14075614577267645,0.06470251997570473,0.010659262118403255,0.11874577783300619,11.330000000000002
