target,slot,axis,columns,predictability,robust_z,flag,organism
compartment,Tg_transcription_per_cell_cycle_phase,transcription,28,0.10573130552282117,6.359588211627783,False,Tg
compartment,Tg_transcription_bradyzoite_tissue_cyst,transcription,12,0.101551486695442,6.075041525343141,False,Tg
compartment,Tg_transcription_tachyzoite,transcription,19,0.08513749544196625,4.95763739545884,False,Tg
compartment,Tg_transcription_bradyzoite_checkpoint_perturbation,transcription,16,0.07129746634607481,4.015459138467677,False,Tg
compartment,Tg_transcription_bradyzoite_subtype_in_vivo,transcription,5,0.06639935001207165,3.682013400880245,False,Tg
compartment,Tg_sequence_basics,sequence,1,0.0651346518717113,3.5959174048928952,False,Tg
compartment,Tg_membrane_topology,localization,6,0.06508369372723244,3.5924483619153156,False,Tg
compartment,Tg_transcription_under_tf_or_chromatin_perturbation,transcription,18,0.0645045426936387,3.5530218905123063,False,Tg
compartment,Tg_transcription_primary_brain_cell_differentiation_time_course,transcription,10,0.06190667073256384,3.376168326172739,False,Tg
compartment,Tg_transcription_maximum_observed_across_stages,transcription,1,0.05314913936781207,2.7799878138617706,False,Tg
compartment,Tg_translation_efficiency_tachyzoite,translation,13,0.05104386243682435,2.6366683066859835,False,Tg
compartment,Tg_transcription_under_stress_conversion,transcription,13,0.05035495571729698,2.5897700720264565,False,Tg
compartment,Tg_codon_usage_translation_efficiency,translation,3,0.048710771749582715,2.4778400772164235,False,Tg
compartment,Tg_transcription_oocyst_sporozoite,transcription,7,0.04839765201819368,2.4565240380155204,False,Tg
compartment,Tg_protein_abundance_tachyzoite,protein abundance,16,0.04758025316753778,2.4008785318506396,False,Tg
compartment,Tg_strain_variation,sequence,5,0.04690426371796119,2.3548596574007616,False,Tg
compartment,Tg_transcription_under_rna_processing_perturbation,transcription,8,0.04677256536658947,2.345894118218416,False,Tg
compartment,Tg_fold_confidence_disorder,sequence,2,0.04540754766656785,2.252968735731305,False,Tg
compartment,Tg_translation_tachyzoite,translation,11,0.04525146314232731,2.2423430756280394,False,Tg
compartment,Tg_transcription_under_initiation_factor_depletion,transcription,6,0.04456708434329271,2.19575308513535,False,Tg
compartment,Tg_translation_under_initiation_factor_depletion,translation,12,0.040827386320861914,1.941168203843943,False,Tg
compartment,Tg_downloaded_study_membership,NEVER a feature,2,0.04059795411117795,1.9255493031956892,False,Tg
compartment,Tg_transcription_purified_bradyzoite_in_vivo,transcription,6,0.040516753918457105,1.9200214928482542,False,Tg
compartment,Tg_protein_abundance_other_life_stages,protein abundance,8,0.040234337027315936,1.9007955900415008,False,Tg
compartment,Tg_organelle_surface_membrane_contact_site,localization,6,0.03980552488758682,1.8716036373665914,False,Tg
compartment,Tg_conservation_breadth,sequence,3,0.03365175341322213,1.4526775179583566,False,Tg
compartment,Tg_acetylation,PTM,1,0.02952904597115613,1.1720187646466789,False,Tg
compartment,Tg_transcription_sexual_stages,transcription,1,0.028442536140640406,1.0980531731564875,False,Tg
compartment,Tg_translation_bradyzoite,translation,3,0.028198776351901267,1.081458903643936,False,Tg
compartment,Tg_assay_confidence_and_significance,NEVER a feature,1,0.027789886668653896,1.0536231985023883,False,Tg
compartment,Tg_transcription_merozoite,transcription,4,0.027568695154493117,1.0385652940840293,False,Tg
compartment,Tg_fitness_gra12_screen_2_in_vitro,fitness,1,0.027336116165880275,1.0227321723047502,False,Tg
compartment,Tg_fitness_gra12_screen_2_in_vivo,fitness,1,0.02700113261375603,0.9999277246352852,False,Tg
compartment,Tg_transcription_in_vivo_enteric,transcription,1,0.025370713270789325,0.888934774831656,False,Tg
compartment,Tg_fitness_gra12_screen_1_in_vitro,fitness,1,0.02458614353001687,0.8355241536741873,False,Tg
compartment,Tg_fitness_gra12_screen_1_differential,fitness,1,0.023994833790347836,0.7952699622990655,False,Tg
compartment,Tg_domain_content,sequence,2,0.022289179837816753,0.6791553170991587,False,Tg
compartment,Tg_fitness_gra12_screen_2_differential,fitness,1,0.022152140773846196,0.6698262018540319,False,Tg
compartment,Tg_5_utr_architecture,sequence,6,0.02160201504851933,0.6323756666403209,False,Tg
compartment,Tg_host_transcriptional_effect_per_effector,host effect,23,0.02109520482099625,0.5978738911393762,False,Tg
compartment,Tg_cell_cycle_timing_label,transcription,1,0.019231262831004736,0.4709835787639361,False,Tg
compartment,Tg_transcription_in_vivo_brain_acute,transcription,3,0.018659105563390677,0.43203321721552934,False,Tg
compartment,Tg_tf_binding_per_factor,regulation,1,0.01852361995559748,0.42280985555107475,False,Tg
compartment,Tg_fitness_hff_in_vitro,fitness,1,0.017973314615869596,0.38534709284982677,False,Tg
compartment,Tg_transcription_extracellular_lytic_stress,transcription,2,0.016972182023396898,0.31719366958332634,False,Tg
compartment,Tg_transcription_under_iron_depletion,transcription,1,0.016637464922759637,0.29440736095069714,False,Tg
compartment,Tg_local_af3_fold_confidence_and_geometry,sequence,9,0.016408788508870398,0.27883991209922665,False,Tg
compartment,Tg_fitness_lipid_rich_medium_10_serum,fitness,2,0.015890971059255743,0.2435888054189397,False,Tg
compartment,Tg_protein_abundance_under_stress,protein abundance,2,0.015637048410185872,0.2263026857689275,False,Tg
compartment,Tg_genetic_interaction_delta_gra17,fitness,3,0.015487094602523732,0.2160943822925826,False,Tg
compartment,Tg_transcription_in_naive_macrophage,transcription,1,0.015092910425281492,0.1892597738915178,False,Tg
compartment,Tg_fitness_targeted_in_vivo_young_2019,fitness,2,0.013491066231169135,0.08021211508072655,False,Tg
compartment,Tg_fitness_glutamine_withdrawn,fitness,1,0.013322184469592435,0.06871526614656007,False,Tg
compartment,Tg_fitness_carbon_source_dependence,fitness,1,0.01270807462048007,0.026908927212665905,False,Tg
compartment,Tg_fitness_glucose_withdrawn,fitness,1,0.012403802369951089,0.006195191954748193,False,Tg
compartment,Tg_translation_under_stress,translation,2,0.012221795119683687,-0.006195191954748193,False,Tg
compartment,Tg_literature_attention,NEVER a feature,5,0.011997480935304394,-0.021465676271837972,False,Tg
compartment,Tg_fitness_lipid_limited_medium_1_serum,fitness,2,0.011854460933359734,-0.0312019517676095,False,Tg
compartment,Tg_rna_stability_half_life,regulation,2,0.01155083324171624,-0.05187180782823296,False,Tg
compartment,Tg_chromatin_accessibility,regulation,1,0.010719543494587702,-0.10846295511394921,False,Tg
compartment,Tg_fitness_naive_macrophage,fitness,1,0.010690382586814429,-0.11044812241871009,False,Tg
compartment,Tg_rna_binding_protein_targets,relation,1,0.010133290394926608,-0.1483729090430438,False,Tg
compartment,Tg_noncoding_and_antisense_transcription,transcription,1,0.009967012401819852,-0.15969250300024285,False,Tg
compartment,Tg_transcription_in_vivo_brain_chronic,transcription,3,0.009845769153243089,-0.16794629725345814,False,Tg
compartment,Tg_palmitoylation,PTM,2,0.009709619701500194,-0.1772148509714199,False,Tg
compartment,Tg_paralogy,sequence,1,0.00937824972719381,-0.19977329955906611,False,Tg
compartment,Tg_interaction_degree_crosslink_ms,relation,2,0.009191226116728735,-0.21250517881331485,False,Tg
compartment,Tg_fitness_gra12_screen_1_in_vivo,fitness,1,0.008862369081695687,-0.23489255574149623,False,Tg
compartment,Tg_translation_efficiency_extracellular_stress,translation,2,0.008837804155903406,-0.23656484550373083,False,Tg
compartment,Tg_glycosylation,PTM,1,0.00863427956585261,-0.25042005073345286,False,Tg
compartment,Tg_translation_efficiency_bradyzoite,translation,3,0.00843596025563953,-0.26392089966445104,False,Tg
compartment,Tg_chromatin_state_histone_marks,regulation,1,0.0083836083308364,-0.2674848260781453,False,Tg
compartment,Tg_fitness_ifn_gamma_macrophage,fitness,1,0.00801663727687707,-0.2924668651757547,False,Tg
compartment,Tg_arginine_methylation,PTM,1,0.007883521050913389,-0.30152892804330567,False,Tg
compartment,Tg_lactylation,PTM,1,0.0072589526514440506,-0.344047246603667,False,Tg
compartment,Tg_fitness_in_vivo_brain,fitness,1,0.007059417573774263,-0.357630860509748,False,Tg
compartment,Tg_splicing_isoform_use,regulation,1,0.006903837796634615,-0.36822215928758234,False,Tg
compartment,Tg_t_cell_epitope_content,immunity,1,0.006643030567717534,-0.3859769558020447,False,Tg
compartment,Tg_interaction_degree_structural_similarity,relation,1,0.006467574599879011,-0.3979213525089758,False,Tg
compartment,Tg_fitness_lipid_dependence_10_minus_1_serum,fitness,2,0.006006360330804039,-0.4293191229273567,False,Tg
compartment,Tg_fitness_in_vivo_lung,fitness,1,0.004953597278179567,-0.5009873579486888,False,Tg
compartment,Tg_phosphorylation_site_count,PTM,2,0.004486821166924226,-0.5327637581181237,False,Tg
compartment,Tg_complex_membership,relation,1,0.004315725405865667,-0.5444113279906888,False,Tg
compartment,Tg_fitness_in_vivo_spleen,fitness,1,0.004283336199707333,-0.5466162659711044,False,Tg
compartment,Tg_fitness_in_vivo_peritoneum,fitness,1,0.0041787520127497535,-0.5537359726056649,False,Tg
compartment,Tg_seroreactivity_antigenicity,immunity,1,0.0035082857460638772,-0.5993788490866832,False,Tg
compartment,Tg_phosphorylation_quantitative,PTM,5,0.0033747978104352594,-0.6084662165805315,False,Tg
compartment,Tg_enzyme_classification,metabolism,1,0.003288791746540398,-0.6143211929544747,False,Tg
compartment,Tg_analysis_derived_structural_holes,NEVER a feature,1,0.0030736045294585956,-0.6289703469202781,False,Tg
compartment,Tg_target_engagement_thermal_shift,chemistry,1,0.0027171889825088336,-0.65323380593926,False,Tg
compartment,Tg_fitness_in_vivo_liver,fitness,1,0.0025554194379882045,-0.6642464813053794,False,Tg
compartment,Tg_fitness_oxidative_stress,fitness,1,0.0024786012963140536,-0.6694759777411446,False,Tg
compartment,Tg_rna_modification_m6a_5mc,regulation,1,0.0023321260462177973,-0.6794474738176236,False,Tg
compartment,Tg_fitness_in_vivo_heart,fitness,1,0.001626462828658859,-0.7274864292082468,False,Tg
compartment,Tg_ubiquitination_sumoylation,PTM,1,0.0016207691610212738,-0.7278740331513815,False,Tg
compartment,Tg_life_cycle_stage_label_derived,transcription,1,0.0013588480526908198,-0.7457046584778296,False,Tg
compartment,Tg_s_nitrosylation,PTM,1,0.0012127378237547504,-0.7556513052568044,False,Tg
compartment,Tg_thermal_stability_melting_temperature,protein abundance,1,0.001121590168154274,-0.761856302275776,False,Tg
compartment,Tg_fitness_in_vivo_gut,fitness,1,0.0,-0.8382100340756408,False,Tg
compartment,Tg_resistance_conferring_mutation,chemistry,2,0.0,-0.8382100340756408,False,Tg
compartment,Tg_fitness_hyperlopit_unassigned_proteins,fitness,2,-0.0006043293918291948,-0.8793505554645148,False,Tg
compartment,Tg_phosphorylation_kinase_substrate,PTM,1,-0.0007287585261683827,-0.8878212330980912,False,Tg
compartment,Tg_host_interaction_degree,host effect,1,-0.0007671494972267823,-0.890434749149639,False,Tg
compartment,Tg_interaction_degree_ip_ms,relation,1,-0.0008310292879443182,-0.8947834502584449,False,Tg
compartment,Tg_essentiality_in_a_second_background,fitness,1,-0.0010877655087246918,-0.9122611075180788,False,Tg
compartment,Tg_n_myristoylation,PTM,1,-0.001742382389188668,-0.9568250161023197,False,Tg
compartment,Tg_interaction_proximity_labelling,relation,1,-0.004088541368730159,-1.1165428868273732,False,Tg
compartment,Tg_drug_sensitivity,fitness,2,-0.004362637621063481,-1.1352023511595604,False,Tg
compartment,Tg_stage_conversion_phenotype,fitness,1,-0.0054120480836028495,-1.2066423541836253,False,Tg
compartment,Tg_host_escrt_recruitment,phenotype,2,-0.0055453125426874195,-1.2157145082166283,False,Tg
lopit_unified,Tg_transcription_per_cell_cycle_phase,transcription,28,0.18474198770846118,4.616754331037911,False,Tg
lopit_unified,Tg_transcription_bradyzoite_tissue_cyst,transcription,12,0.18085891855276048,4.500749893682644,False,Tg
lopit_unified,Tg_transcription_tachyzoite,transcription,19,0.151629272696283,3.627531188139776,False,Tg
lopit_unified,Tg_transcription_bradyzoite_checkpoint_perturbation,transcription,16,0.1476079214383177,3.5073956532360753,False,Tg
lopit_unified,Tg_transcription_under_stress_conversion,transcription,13,0.11769616905512903,2.6137994110914398,False,Tg
lopit_unified,Tg_codon_usage_translation_efficiency,translation,3,0.11567945384118594,2.553551214544175,False,Tg
lopit_unified,Tg_transcription_bradyzoite_subtype_in_vivo,transcription,5,0.11222693708483622,2.450409280233785,False,Tg
lopit_unified,Tg_transcription_in_vivo_enteric,transcription,1,0.11027440664902677,2.3920785666814433,False,Tg
lopit_unified,Tg_strain_variation,sequence,5,0.1098962161082725,2.380780343772156,False,Tg
lopit_unified,Tg_transcription_under_tf_or_chromatin_perturbation,transcription,18,0.10591274269195416,2.261776387403965,False,Tg
lopit_unified,Tg_protein_abundance_tachyzoite,protein abundance,16,0.10363170375690134,2.193631673097811,False,Tg
lopit_unified,Tg_transcription_under_rna_processing_perturbation,transcription,8,0.10164536400664825,2.134290925898852,False,Tg
lopit_unified,Tg_transcription_primary_brain_cell_differentiation_time_course,transcription,10,0.10038726720205893,2.096706014041028,False,Tg
lopit_unified,Tg_conservation_breadth,sequence,3,0.09995873871260019,2.0839039741295364,False,Tg
lopit_unified,Tg_fold_confidence_disorder,sequence,2,0.09711286379182682,1.9988851125717617,False,Tg
lopit_unified,Tg_translation_under_initiation_factor_depletion,translation,12,0.09430943184955365,1.915134210363454,False,Tg
lopit_unified,Tg_translation_efficiency_tachyzoite,translation,13,0.09295287856045109,1.874607968173368,False,Tg
lopit_unified,Tg_transcription_merozoite,transcription,4,0.09192316993125371,1.843846020502531,False,Tg
lopit_unified,Tg_transcription_oocyst_sporozoite,transcription,7,0.0886562071368232,1.746247403111923,False,Tg
lopit_unified,Tg_transcription_sexual_stages,transcription,1,0.08860263862299578,1.744647074851638,False,Tg
lopit_unified,Tg_membrane_topology,localization,6,0.08679009493330647,1.690498384093565,False,Tg
lopit_unified,Tg_translation_tachyzoite,translation,11,0.08192635700793205,1.5451970364087786,False,Tg
lopit_unified,Tg_transcription_purified_bradyzoite_in_vivo,transcription,6,0.07468366624769507,1.3288258534886856,False,Tg
lopit_unified,Tg_transcription_under_initiation_factor_depletion,transcription,6,0.07451584739105843,1.323812362546049,False,Tg
lopit_unified,Tg_tf_binding_per_factor,regulation,1,0.07066464062396616,1.2087597955580367,False,Tg
lopit_unified,Tg_protein_abundance_under_stress,protein abundance,2,0.07027685001454098,1.1971747761689329,False,Tg
lopit_unified,Tg_acetylation,PTM,1,0.06837992343264176,1.140505195480571,False,Tg
lopit_unified,Tg_downloaded_study_membership,NEVER a feature,2,0.06586198783195074,1.0652833307795153,False,Tg
lopit_unified,Tg_domain_content,sequence,2,0.06496601107966238,1.0385165453154908,False,Tg
lopit_unified,Tg_fitness_lipid_rich_medium_10_serum,fitness,2,0.05933716998540972,0.870358184514121,False,Tg
lopit_unified,Tg_transcription_under_iron_depletion,transcription,1,0.0585091877527576,0.8456226958612963,False,Tg
lopit_unified,Tg_fitness_lipid_limited_medium_1_serum,fitness,2,0.05782776482931573,0.8252655815104469,False,Tg
lopit_unified,Tg_5_utr_architecture,sequence,6,0.055861915477633195,0.7665369730764827,False,Tg
lopit_unified,Tg_translation_bradyzoite,translation,3,0.055216697995131625,0.7472614752606653,False,Tg
lopit_unified,Tg_fitness_hff_in_vitro,fitness,1,0.05342043600115032,0.6935991907122326,False,Tg
lopit_unified,Tg_protein_abundance_other_life_stages,protein abundance,8,0.05330867560865693,0.6902604138504387,False,Tg
lopit_unified,Tg_fitness_glutamine_withdrawn,fitness,1,0.05264131226466684,0.6703233212757559,False,Tg
lopit_unified,Tg_transcription_extracellular_lytic_stress,transcription,2,0.04873453126328875,0.5536105062928525,False,Tg
lopit_unified,Tg_rna_stability_half_life,regulation,2,0.04870888993191258,0.5528444863998084,False,Tg
lopit_unified,Tg_fitness_glucose_withdrawn,fitness,1,0.048323603205627896,0.541334269066313,False,Tg
lopit_unified,Tg_genetic_interaction_delta_gra17,fitness,3,0.047639190407826826,0.5208878339542576,False,Tg
lopit_unified,Tg_chromatin_accessibility,regulation,1,0.047275049801695945,0.5100093446874868,False,Tg
lopit_unified,Tg_phosphorylation_site_count,PTM,2,0.044215095028340645,0.41859497178235283,False,Tg
lopit_unified,Tg_host_transcriptional_effect_per_effector,host effect,23,0.04295646499319661,0.3809941299711856,False,Tg
lopit_unified,Tg_assay_confidence_and_significance,NEVER a feature,1,0.039669868984871126,0.28280898171026875,False,Tg
lopit_unified,Tg_literature_attention,NEVER a feature,5,0.03821017116164516,0.2392013564266851,False,Tg
lopit_unified,Tg_noncoding_and_antisense_transcription,transcription,1,0.038096854871235486,0.23581609801766046,False,Tg
lopit_unified,Tg_organelle_surface_membrane_contact_site,localization,6,0.03708958351144276,0.20572445074805484,False,Tg
lopit_unified,Tg_transcription_in_vivo_brain_acute,transcription,3,0.03567867786121803,0.1635744633146858,False,Tg
lopit_unified,Tg_transcription_in_vivo_brain_chronic,transcription,3,0.03555997418495771,0.1600282598801256,False,Tg
lopit_unified,Tg_transcription_in_naive_macrophage,transcription,1,0.03341864359256175,0.09605725122635586,False,Tg
lopit_unified,Tg_sequence_basics,sequence,1,0.03281183154940992,0.07792909362120866,False,Tg
lopit_unified,Tg_interaction_degree_crosslink_ms,relation,2,0.03276007639662959,0.07638293846975996,False,Tg
lopit_unified,Tg_transcription_maximum_observed_across_stages,transcription,1,0.031581970684236516,0.041187714065747484,False,Tg
lopit_unified,Tg_rna_binding_protein_targets,relation,1,0.030426734452111415,0.006675702111659783,False,Tg
lopit_unified,Tg_fitness_gra12_screen_2_differential,fitness,1,0.02997981684182993,-0.006675702111659783,False,Tg
lopit_unified,Tg_palmitoylation,PTM,2,0.02793269639558149,-0.06783223732733573,False,Tg
lopit_unified,Tg_translation_under_stress,translation,2,0.026524777878471628,-0.10989298589258259,False,Tg
lopit_unified,Tg_fitness_naive_macrophage,fitness,1,0.025956546359490962,-0.12686857272963611,False,Tg
lopit_unified,Tg_arginine_methylation,PTM,1,0.025363694563783068,-0.14457967604470034,False,Tg
lopit_unified,Tg_s_nitrosylation,PTM,1,0.02459110023120681,-0.1676604833290107,False,Tg
lopit_unified,Tg_fitness_gra12_screen_1_in_vitro,fitness,1,0.023883696184633263,-0.1887937686543903,False,Tg
lopit_unified,Tg_translation_efficiency_bradyzoite,translation,3,0.020790089312628268,-0.2812134784755435,False,Tg
lopit_unified,Tg_fitness_gra12_screen_2_in_vitro,fitness,1,0.019735911007953688,-0.3127064434994532,False,Tg
lopit_unified,Tg_t_cell_epitope_content,immunity,1,0.0193004057733841,-0.32571690962194044,False,Tg
lopit_unified,Tg_fitness_gra12_screen_1_differential,fitness,1,0.0176142655358017,-0.3760893706108635,False,Tg
lopit_unified,Tg_fitness_gra12_screen_2_in_vivo,fitness,1,0.01750199199984337,-0.3794434773358523,False,Tg
lopit_unified,Tg_fitness_ifn_gamma_macrophage,fitness,1,0.016470435622475743,-0.4102606254108719,False,Tg
lopit_unified,Tg_cell_cycle_timing_label,transcription,1,0.016181470631085437,-0.41889328681799365,False,Tg
lopit_unified,Tg_fitness_in_vivo_brain,fitness,1,0.016049431826305027,-0.42283786947759594,False,Tg
lopit_unified,Tg_target_engagement_thermal_shift,chemistry,1,0.01519687381086543,-0.4483075453778047,False,Tg
lopit_unified,Tg_paralogy,sequence,1,0.015136098778736673,-0.4501231641897938,False,Tg
lopit_unified,Tg_fitness_carbon_source_dependence,fitness,1,0.014865543121747371,-0.45820585741616904,False,Tg
lopit_unified,Tg_fitness_targeted_in_vivo_young_2019,fitness,2,0.014847805012058957,-0.458735773148195,False,Tg
lopit_unified,Tg_fitness_hyperlopit_unassigned_proteins,fitness,2,0.014475205061238117,-0.4698669804279099,False,Tg
lopit_unified,Tg_thermal_stability_melting_temperature,protein abundance,1,0.014102683567258412,-0.48099584385503097,False,Tg
lopit_unified,Tg_lactylation,PTM,1,0.013458614927218226,-0.5002370206690844,False,Tg
lopit_unified,Tg_fitness_gra12_screen_1_in_vivo,fitness,1,0.012984706174755778,-0.5143947695998327,False,Tg
lopit_unified,Tg_local_af3_fold_confidence_and_geometry,sequence,9,0.012851360451923477,-0.5183783956777208,False,Tg
lopit_unified,Tg_translation_efficiency_extracellular_stress,translation,2,0.012816225988212193,-0.5194280173896141,False,Tg
lopit_unified,Tg_fitness_in_vivo_peritoneum,fitness,1,0.012748467745954839,-0.5214522555512514,False,Tg
lopit_unified,Tg_phosphorylation_quantitative,PTM,5,0.011499277160589072,-0.5587710992787988,False,Tg
lopit_unified,Tg_chromatin_state_histone_marks,regulation,1,0.011381567038649898,-0.5622876208546577,False,Tg
lopit_unified,Tg_splicing_isoform_use,regulation,1,0.011378411626362661,-0.5623818869653879,False,Tg
lopit_unified,Tg_glycosylation,PTM,1,0.010036998456055435,-0.6024558268935467,False,Tg
lopit_unified,Tg_stage_conversion_phenotype,fitness,1,0.009971847083586227,-0.6044021863332487,False,Tg
lopit_unified,Tg_fitness_in_vivo_lung,fitness,1,0.009598066714238351,-0.6155686579313627,False,Tg
lopit_unified,Tg_fitness_oxidative_stress,fitness,1,0.008843250240352152,-0.6381183620052927,False,Tg
lopit_unified,Tg_fitness_in_vivo_liver,fitness,1,0.008695420035118251,-0.6425347035883665,False,Tg
lopit_unified,Tg_host_interaction_degree,host effect,1,0.008485505335400045,-0.6488057834113103,False,Tg
lopit_unified,Tg_fitness_in_vivo_spleen,fitness,1,0.007916320801417465,-0.6658098410184314,False,Tg
lopit_unified,Tg_complex_membership,relation,1,0.007486241930458215,-0.6786581976774345,False,Tg
lopit_unified,Tg_fitness_lipid_dependence_10_minus_1_serum,fitness,2,0.007308058923027438,-0.6839813116098586,False,Tg
lopit_unified,Tg_enzyme_classification,metabolism,1,0.006917258647096136,-0.6956562430390707,False,Tg
lopit_unified,Tg_interaction_degree_ip_ms,relation,1,0.006886486491881061,-0.6965755433164539,False,Tg
lopit_unified,Tg_phosphorylation_kinase_substrate,PTM,1,0.004859001051902845,-0.7571454941156508,False,Tg
lopit_unified,Tg_seroreactivity_antigenicity,immunity,1,0.0045413995249705685,-0.7666336554019012,False,Tg
lopit_unified,Tg_analysis_derived_structural_holes,NEVER a feature,1,0.004153498043385717,-0.778221987032427,False,Tg
lopit_unified,Tg_rna_modification_m6a_5mc,regulation,1,0.003536307785016679,-0.7966601877938381,False,Tg
lopit_unified,Tg_life_cycle_stage_label_derived,transcription,1,0.002848522618955185,-0.8172073704504049,False,Tg
lopit_unified,Tg_interaction_degree_structural_similarity,relation,1,0.0025887526446032316,-0.8249678476678273,False,Tg
lopit_unified,Tg_ubiquitination_sumoylation,PTM,1,0.0023744474840480256,-0.8313700899601232,False,Tg
lopit_unified,Tg_fitness_in_vivo_heart,fitness,1,0.001873998649284947,-0.8463207084461631,False,Tg
lopit_unified,Tg_drug_sensitivity,fitness,2,0.0010547563266374294,-0.8707950973601043,False,Tg
lopit_unified,Tg_essentiality_in_a_second_background,fitness,1,0.0007249795101449408,-0.8806469883556226,False,Tg
lopit_unified,Tg_interaction_proximity_labelling,relation,1,0.00037787510298636917,-0.8910165310656333,False,Tg
lopit_unified,Tg_fitness_in_vivo_gut,fitness,1,0.0,-0.9023053304546794,False,Tg
lopit_unified,Tg_resistance_conferring_mutation,chemistry,2,0.0,-0.9023053304546794,False,Tg
lopit_unified,Tg_host_escrt_recruitment,phenotype,2,-0.004654549786676343,-1.0413573039053137,False,Tg
lopit_unified,Tg_n_myristoylation,PTM,1,-0.004947861566565015,-1.0501198230960176,False,Tg
cellcycle_phase,Tg_transcription_bradyzoite_subtype_in_vivo,transcription,5,0.4365065187202545,8.86642073690742,False,Tg
cellcycle_phase,Tg_transcription_bradyzoite_tissue_cyst,transcription,12,0.2953227523708123,5.778208046739238,False,Tg
cellcycle_phase,Tg_transcription_oocyst_sporozoite,transcription,7,0.2430107741221731,4.633951031556643,False,Tg
cellcycle_phase,Tg_transcription_bradyzoite_checkpoint_perturbation,transcription,16,0.23085234772143182,4.368001144582308,False,Tg
cellcycle_phase,Tg_transcription_primary_brain_cell_differentiation_time_course,transcription,10,0.22863902314932583,4.319587525879709,False,Tg
cellcycle_phase,Tg_transcription_under_initiation_factor_depletion,transcription,6,0.21850610119300873,4.0979429346982394,False,Tg
cellcycle_phase,Tg_transcription_under_tf_or_chromatin_perturbation,transcription,18,0.20633461751967008,3.8317074367363464,False,Tg
cellcycle_phase,Tg_transcription_under_rna_processing_perturbation,transcription,8,0.20123851325368303,3.720236732479252,False,Tg
cellcycle_phase,Tg_transcription_tachyzoite,transcription,19,0.17843945680751017,3.221536795075224,False,Tg
cellcycle_phase,Tg_transcription_under_stress_conversion,transcription,13,0.15426121700676843,2.6926690016366255,False,Tg
cellcycle_phase,Tg_transcription_merozoite,transcription,4,0.14088258905096374,2.4000287803246794,False,Tg
cellcycle_phase,Tg_translation_under_initiation_factor_depletion,translation,12,0.13803060499281838,2.3376453095599,False,Tg
cellcycle_phase,Tg_transcription_purified_bradyzoite_in_vivo,transcription,6,0.12964812342684773,2.154289342960602,False,Tg
cellcycle_phase,Tg_transcription_under_iron_depletion,transcription,1,0.12760207743951357,2.109534727425599,False,Tg
cellcycle_phase,Tg_transcription_in_vivo_enteric,transcription,1,0.119172043911841,1.9251386230302399,False,Tg
cellcycle_phase,Tg_protein_abundance_other_life_stages,protein abundance,8,0.10923583889497157,1.7077969610344792,False,Tg
cellcycle_phase,Tg_fitness_hff_in_vitro,fitness,1,0.0913207610623934,1.315927752991233,False,Tg
cellcycle_phase,Tg_rna_binding_protein_targets,relation,1,0.08987242457788336,1.284247261481841,False,Tg
cellcycle_phase,Tg_translation_tachyzoite,translation,11,0.08632063687128211,1.206556489009028,False,Tg
cellcycle_phase,Tg_transcription_in_vivo_brain_chronic,transcription,3,0.08319919912060303,1.138279066452116,False,Tg
cellcycle_phase,Tg_transcription_sexual_stages,transcription,1,0.08017521291908347,1.0721332707711024,False,Tg
cellcycle_phase,Tg_chromatin_accessibility,regulation,1,0.07641076622355947,0.989790857353649,False,Tg
cellcycle_phase,Tg_genetic_interaction_delta_gra17,fitness,3,0.0739813582794765,0.9366506937462905,False,Tg
cellcycle_phase,Tg_5_utr_architecture,sequence,6,0.07004410588013354,0.8505283785648747,False,Tg
cellcycle_phase,Tg_conservation_breadth,sequence,3,0.06861625365589363,0.8192959538137979,False,Tg
cellcycle_phase,Tg_fitness_gra12_screen_1_in_vitro,fitness,1,0.06848124670287181,0.8163428509439469,False,Tg
cellcycle_phase,Tg_assay_confidence_and_significance,NEVER a feature,1,0.06691184495216251,0.7820142129720943,False,Tg
cellcycle_phase,Tg_fitness_lipid_rich_medium_10_serum,fitness,2,0.06600303683743614,0.7621352082862493,False,Tg
cellcycle_phase,Tg_fitness_lipid_limited_medium_1_serum,fitness,2,0.06380153947132883,0.7139802944517716,False,Tg
cellcycle_phase,Tg_domain_content,sequence,2,0.06219772015590186,0.6788988166678493,False,Tg
cellcycle_phase,Tg_strain_variation,sequence,5,0.06199619708123594,0.6744907594765952,False,Tg
cellcycle_phase,Tg_translation_under_stress,translation,2,0.06062736109908118,0.6445492388602212,False,Tg
cellcycle_phase,Tg_chromatin_state_histone_marks,regulation,1,0.059276715308619665,0.615005605212556,False,Tg
cellcycle_phase,Tg_tf_binding_per_factor,regulation,1,0.05777778514621845,0.5822184422908213,False,Tg
cellcycle_phase,Tg_protein_abundance_tachyzoite,protein abundance,16,0.0576695063188023,0.5798499826757445,False,Tg
cellcycle_phase,Tg_noncoding_and_antisense_transcription,transcription,1,0.055778979535472284,0.5384971490296143,False,Tg
cellcycle_phase,Tg_fitness_gra12_screen_2_in_vitro,fitness,1,0.05484829314776707,0.5181395853564351,False,Tg
cellcycle_phase,Tg_fitness_gra12_screen_2_in_vivo,fitness,1,0.053740226501332256,0.4939020574341209,False,Tg
cellcycle_phase,Tg_transcription_extracellular_lytic_stress,transcription,2,0.05203038588206055,0.45650150044989524,False,Tg
