target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
cellcycle_phase,expression_summary+fitness_screens+protein_features,median,rank,15,0.25,60,42,3000,25,4,0.294,0.4110858828851991,0.5333333333333333,S,4,1
cellcycle_phase,expression_summary+expression_raw+published_screens,median,rank,50,0.25,60,42,3000,34,2,0.196,0.4101202804193577,0.4545454545454545,S,4,0
cellcycle_phase,expression_summary+fitness_screens+protein_features,median,rank,15,0.0,25,42,3000,25,8,0.057,0.4100991547407712,0.5134099616858238,S,5,1
cellcycle_phase,expression_raw+protein_features,median,rank,15,0.25,60,42,3000,31,2,0.009,0.40895073115867714,0.5114503816793894,S,5,1
cellcycle_phase,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,60,42,3000,39,3,0.029666666666666668,0.408618102404567,0.5095057034220533,S,5,1
cellcycle_phase,expression_summary+expression_raw+published_screens,median,rank,15,0.25,60,42,3000,34,4,0.493,0.40830690970250144,0.4459459459459459,S,4,0
cellcycle_phase,expression_summary,median,rank,50,0.25,60,42,3000,4,3,0.16366666666666665,0.407429915993573,0.4611111111111111,S,4,0
cellcycle_phase,expression_summary+expression_raw,median,rank,15,0.25,25,42,3000,22,6,0.139,0.4069859514958922,0.47590361445783136,S,4,0
cellcycle_phase,published_screens,median,rank,15,0.25,25,42,3000,12,2,0.0,0.4062093271750398,0.47174447174447176,S,5,0
cellcycle_phase,published_screens,median,rank,15,0.25,60,42,3000,12,2,0.0,0.4062093271750398,0.47174447174447176,S,5,0
cellcycle_phase,expression_summary+fitness_screens,median,rank,50,0.25,60,42,3000,12,2,0.47633333333333333,0.4053167743779346,0.4950495049504951,S,4,0
cellcycle_phase,expression_raw+protein_features,median,rank,50,0.25,60,42,3000,31,2,0.0003333333333333333,0.4050995783608119,0.5095057034220533,S,5,1
cellcycle_phase,expression_raw+protein_features,median,rank,50,0.25,25,42,3000,31,2,0.0,0.4050995783608119,0.5095057034220533,S,5,1
cellcycle_phase,published_screens,median,rank,15,0.0,25,42,3000,12,2,0.0,0.4050815260223175,0.46798029556650245,S,5,0
cellcycle_phase,published_screens,median,rank,50,0.25,60,42,3000,12,2,0.0,0.4050815260223175,0.46798029556650245,S,5,0
cellcycle_phase,published_screens,median,rank,15,0.0,60,42,3000,12,2,0.0,0.4050815260223175,0.46798029556650245,S,5,0
cellcycle_phase,published_screens,median,rank,50,0.25,25,42,3000,12,2,0.0,0.4050815260223175,0.46798029556650245,S,5,0
cellcycle_phase,published_screens,median,rank,50,0.0,60,42,3000,12,2,0.0,0.4050815260223175,0.46798029556650245,S,5,0
cellcycle_phase,published_screens,median,rank,50,0.0,25,42,3000,12,2,0.0,0.4050815260223175,0.46798029556650245,S,5,0
cellcycle_phase,fitness_screens+protein_features,median,rank,50,0.25,25,42,3000,21,2,0.0,0.4042660709269597,0.5056603773584906,S,5,1
cellcycle_phase,fitness_screens+protein_features,median,rank,50,0.0,60,42,3000,21,2,0.0,0.4042660709269597,0.5056603773584906,S,5,1
cellcycle_phase,fitness_screens+protein_features,median,rank,50,0.25,60,42,3000,21,2,0.0,0.4042660709269597,0.5056603773584906,S,5,1
cellcycle_phase,fitness_screens+protein_features,median,rank,15,0.25,60,42,3000,21,2,0.0,0.4042660709269597,0.5056603773584906,S,5,1
cellcycle_phase,fitness_screens+protein_features,median,rank,15,0.25,25,42,3000,21,2,0.0,0.4042660709269597,0.5056603773584906,S,5,1
cellcycle_phase,fitness_screens+protein_features,median,rank,50,0.0,25,42,3000,21,2,0.0,0.4042660709269597,0.5056603773584906,S,5,1
cellcycle_phase,fitness_screens+protein_features,median,rank,15,0.0,60,42,3000,21,4,0.01,0.4036196101527683,0.5056603773584906,S,5,1
cellcycle_phase,expression_summary+fitness_screens,median,rank,50,0.0,60,42,3000,12,2,0.166,0.40321220827875665,0.44999999999999996,S,4,0
cellcycle_phase,expression_raw+fitness_screens,median,rank,15,0.25,60,42,3000,26,2,0.41733333333333333,0.40277214334009465,0.4903846153846154,S,4,0
cellcycle_phase,expression_raw+fitness_screens+published_screens,median,rank,15,0.25,25,42,3000,38,3,0.08866666666666667,0.40176597562834243,0.45901639344262296,C,5,0
cellcycle_phase,expression_summary+fitness_screens+published_screens,median,rank,15,0.25,25,42,3000,24,4,0.12666666666666668,0.40056731599243145,0.46961325966850825,C,5,0
cellcycle_phase,expression_summary+expression_raw,median,rank,15,0.0,60,42,3000,22,4,0.1,0.3997692259618916,0.4733333333333333,S,5,0
cellcycle_phase,expression_raw+fitness_screens+published_screens,median,rank,15,0.25,60,42,3000,38,5,0.556,0.3986981789928237,0.4722222222222222,C,3,0
cellcycle_phase,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,25,42,3000,39,5,0.015,0.39869659221732623,0.50187265917603,S,5,1
cellcycle_phase,expression_raw+fitness_screens,median,rank,50,0.25,60,42,3000,26,2,0.3863333333333333,0.39793098939839605,0.48214285714285715,S,4,0
cellcycle_phase,expression_raw+fitness_screens,median,rank,15,0.25,25,42,3000,26,4,0.35633333333333334,0.39570433089613916,0.48803827751196166,S,4,0
cellcycle_phase,fitness_screens+published_screens,median,rank,15,0.0,25,42,3000,20,2,0.0,0.39563460204072737,0.4682926829268293,S,5,0
cellcycle_phase,fitness_screens+published_screens,median,rank,15,0.0,60,42,3000,20,2,0.0,0.39563460204072737,0.4682926829268293,S,5,0
cellcycle_phase,fitness_screens+published_screens,median,rank,15,0.25,25,42,3000,20,2,0.0,0.39563460204072737,0.4682926829268293,S,5,0
cellcycle_phase,fitness_screens+published_screens,median,rank,15,0.25,60,42,3000,20,2,0.0,0.39563460204072737,0.4682926829268293,S,5,0
cellcycle_phase,expression_summary+fitness_screens+published_screens,median,rank,15,0.0,25,42,3000,24,3,0.0033333333333333335,0.3954091350122036,0.4671532846715329,S,5,0
cellcycle_phase,fitness_screens+published_screens,median,rank,50,0.0,25,42,3000,20,2,0.0,0.3953148830668965,0.46943765281173594,S,5,0
cellcycle_phase,fitness_screens+published_screens,median,rank,50,0.0,60,42,3000,20,2,0.0,0.3953148830668965,0.46943765281173594,S,5,0
cellcycle_phase,fitness_screens+published_screens,median,rank,50,0.25,60,42,3000,20,2,0.0,0.3953148830668965,0.46943765281173594,S,5,0
cellcycle_phase,fitness_screens+published_screens,median,rank,50,0.25,25,42,3000,20,2,0.0,0.3953148830668965,0.46943765281173594,S,5,0
cellcycle_phase,expression_summary+fitness_screens,median,rank,50,0.25,25,42,3000,12,5,0.3433333333333333,0.39531263210864775,0.46861924686192474,S,4,0
cellcycle_phase,expression_summary+published_screens,median,rank,15,0.25,25,42,3000,16,2,0.0,0.39458423954556243,0.46601941747572817,S,5,0
cellcycle_phase,expression_summary+published_screens,median,rank,15,0.0,25,42,3000,16,2,0.0,0.39458423954556243,0.46601941747572817,S,5,0
cellcycle_phase,fitness_screens+published_screens+protein_features,median,rank,15,0.25,25,42,3000,33,5,0.09066666666666667,0.3942287481979195,0.46696035242290757,S,5,0
cellcycle_phase,expression_summary+fitness_screens,median,rank,15,0.0,25,42,3000,12,2,0.0,0.3940928559589414,0.4622871046228711,S,5,0
cellcycle_phase,expression_summary+fitness_screens,median,rank,15,0.25,25,42,3000,12,2,0.0,0.3940928559589414,0.4622871046228711,S,5,0
cellcycle_phase,fitness_screens,median,rank,15,0.0,60,42,3000,8,2,0.0,0.3939419501575718,0.4682926829268293,S,5,0
cellcycle_phase,fitness_screens,median,rank,50,0.25,25,42,3000,8,2,0.0,0.3939419501575718,0.4682926829268293,S,5,0
cellcycle_phase,fitness_screens,median,rank,50,0.0,60,42,3000,8,2,0.0,0.3939419501575718,0.4682926829268293,S,5,0
cellcycle_phase,fitness_screens,median,rank,15,0.25,60,42,3000,8,2,0.0,0.3939419501575718,0.4682926829268293,S,5,0
cellcycle_phase,fitness_screens,median,rank,15,0.25,25,42,3000,8,2,0.0,0.3939419501575718,0.4682926829268293,S,5,0
cellcycle_phase,fitness_screens,median,rank,50,0.0,25,42,3000,8,2,0.0,0.3939419501575718,0.4682926829268293,S,5,0
cellcycle_phase,fitness_screens,median,rank,15,0.0,25,42,3000,8,2,0.0,0.3939419501575718,0.4682926829268293,S,5,0
cellcycle_phase,fitness_screens,median,rank,50,0.25,60,42,3000,8,2,0.0,0.3939419501575718,0.4682926829268293,S,5,0
cellcycle_phase,expression_summary+expression_raw,median,rank,50,0.25,25,42,3000,22,2,0.019,0.39384327522657236,0.46499999999999997,S,5,0
cellcycle_phase,expression_summary,median,rank,50,0.25,25,42,3000,4,2,0.0,0.39377058538293436,0.4634146341463415,S,5,0
cellcycle_phase,expression_summary,median,rank,50,0.0,25,42,3000,4,2,0.0,0.39377058538293436,0.4634146341463415,S,5,0
cellcycle_phase,expression_summary,median,rank,15,0.25,25,42,3000,4,2,0.0,0.39377058538293436,0.4634146341463415,S,5,0
cellcycle_phase,expression_raw+published_screens+protein_features,median,rank,15,0.25,25,42,3000,43,9,0.197,0.3936857677178187,0.47004608294930866,S,4,0
cellcycle_phase,expression_raw+interactions,median,rank,50,0.25,60,42,3000,22,2,0.0,0.39304057150677957,0.46766169154228854,S,5,0
cellcycle_phase,expression_raw+interactions,median,rank,50,0.25,25,42,3000,22,2,0.0,0.39304057150677957,0.46766169154228854,S,5,0
cellcycle_phase,expression_raw+interactions,median,rank,15,0.25,60,42,3000,22,2,0.0,0.39253348730673104,0.46384039900249374,S,5,0
cellcycle_phase,expression_summary+fitness_screens+published_screens,median,rank,15,0.0,60,42,3000,24,5,0.20366666666666666,0.3923424327807763,0.4787234042553192,C,4,0
cellcycle_phase,expression_raw,median,rank,15,0.25,60,42,3000,18,2,0.07466666666666667,0.3920869069252565,0.4751958224543081,S,5,0
cellcycle_phase,expression_summary,median,rank,50,0.0,60,42,3000,4,2,0.06133333333333333,0.3920571211135226,0.4666666666666667,S,5,0
cellcycle_phase,expression_summary+interactions,median,rank,50,0.25,60,42,3000,8,2,0.0,0.39188361457780335,0.4711779448621554,S,5,0
cellcycle_phase,expression_summary+expression_raw+fitness_screens,median,rank,15,0.25,25,42,3000,30,2,0.07366666666666667,0.3917638611547756,0.4526315789473684,S,5,0
cellcycle_phase,expression_summary+expression_raw,median,rank,50,0.0,60,42,3000,22,2,0.0,0.39137980440209347,0.4688279301745636,S,5,0
cellcycle_phase,expression_summary+expression_raw,median,rank,50,0.0,25,42,3000,22,3,0.0006666666666666666,0.39137980440209347,0.4688279301745636,S,5,0
cellcycle_phase,expression_raw,median,rank,50,0.25,60,42,3000,18,2,0.07733333333333334,0.39118953132847034,0.48563968668407315,S,5,0
cellcycle_phase,expression_raw,median,rank,50,0.0,60,42,3000,18,2,0.0,0.3910420251892009,0.47000000000000003,S,5,0
cellcycle_phase,expression_raw,median,rank,15,0.0,60,42,3000,18,2,0.0,0.3910420251892009,0.47000000000000003,S,5,0
cellcycle_phase,expression_raw,median,rank,50,0.0,25,42,3000,18,3,0.005,0.3910420251892009,0.47000000000000003,S,5,0
cellcycle_phase,expression_raw,median,rank,50,0.25,25,42,3000,18,3,0.021333333333333333,0.39061422512093974,0.47208121827411176,S,5,0
cellcycle_phase,expression_raw+fitness_screens+interactions,median,rank,50,0.25,60,42,3000,30,6,0.178,0.3904470207625126,0.49523809523809526,S,4,0
cellcycle_phase,expression_raw,median,rank,15,0.0,25,42,3000,18,4,0.0,0.3897877868232709,0.473551637279597,S,5,0
cellcycle_phase,expression_raw+published_screens,median,rank,15,0.0,60,42,3000,30,2,0.0,0.3897164716106655,0.4412811387900356,M,5,0
cellcycle_phase,expression_raw+published_screens,median,rank,50,0.25,60,42,3000,30,5,0.364,0.38945438474588806,0.4459459459459459,M,4,0
cellcycle_phase,expression_summary,median,rank,15,0.25,60,42,3000,4,2,0.21833333333333332,0.3892062428528992,0.4695652173913044,S,5,0
cellcycle_phase,expression_raw,median,rank,15,0.25,25,42,3000,18,4,0.029666666666666668,0.38889587360081757,0.476923076923077,S,5,0
cellcycle_phase,expression_raw+protein_features,median,rank,15,0.25,25,42,3000,31,13,0.13666666666666666,0.3888557764076593,0.5214007782101168,S,5,1
cellcycle_phase,published_screens+interactions,median,rank,15,0.25,25,42,3000,16,2,0.0,0.3880871290240806,0.45360824742268036,S,5,0
cellcycle_phase,published_screens+interactions,median,rank,15,0.25,60,42,3000,16,2,0.0,0.3880871290240806,0.45360824742268036,S,5,0
cellcycle_phase,expression_summary+fitness_screens+protein_features,median,rank,50,0.0,60,42,3000,25,4,0.075,0.38646318946938857,0.5081081081081081,S,5,1
cellcycle_phase,fitness_screens+published_screens+protein_features,median,rank,15,0.25,60,42,3000,33,2,0.017666666666666667,0.38622088504573354,0.4491525423728813,S,5,0
cellcycle_phase,expression_summary+expression_raw,median,rank,15,0.0,25,42,3000,22,5,0.007333333333333333,0.38585152462718,0.4619422572178478,S,5,0
cellcycle_phase,expression_summary+fitness_screens+protein_features,median,rank,50,0.0,25,42,3000,25,7,0.06133333333333333,0.3857775824284376,0.4761904761904762,S,5,0
cellcycle_phase,expression_summary+fitness_screens+interactions,median,rank,15,0.25,60,42,3000,16,4,0.13333333333333333,0.3854214728363212,0.4516129032258065,M,5,0
cellcycle_phase,expression_summary+interactions,median,rank,50,0.25,25,42,3000,8,3,0.0003333333333333333,0.38538130041199603,0.4598930481283423,S,5,0
cellcycle_phase,expression_raw+published_screens+protein_features,median,rank,50,0.0,25,42,3000,43,2,0.0,0.38469570095754235,0.44725738396624476,S,5,0
cellcycle_phase,expression_raw+published_screens+protein_features,median,rank,50,0.0,60,42,3000,43,2,0.0,0.38469570095754235,0.44725738396624476,S,5,0
cellcycle_phase,fitness_screens+interactions,median,rank,50,0.25,60,42,3000,12,4,0.11466666666666667,0.3844646080900153,0.44912280701754376,S,5,0
cellcycle_phase,expression_summary+interactions,median,rank,15,0.25,60,42,3000,8,3,0.0,0.38435396748691064,0.45698924731182794,S,5,0
cellcycle_phase,expression_summary+interactions,median,rank,15,0.25,25,42,3000,8,3,0.0,0.38435396748691064,0.45698924731182794,S,5,0
cellcycle_phase,fitness_screens+published_screens+protein_features,median,rank,50,0.25,60,42,3000,33,2,0.012666666666666666,0.38428612689683733,0.451063829787234,S,5,0
cellcycle_phase,expression_summary+expression_raw+fitness_screens,median,rank,15,0.0,60,42,3000,30,7,0.30666666666666664,0.38413447476239376,0.4725274725274725,S,5,0
cellcycle_phase,expression_raw+published_screens+protein_features,median,rank,15,0.25,60,42,3000,43,2,0.02033333333333333,0.3840102015586,0.452991452991453,S,5,0
cellcycle_phase,expression_raw+published_screens+protein_features,median,rank,50,0.25,25,42,3000,43,2,0.017333333333333333,0.383375205765325,0.4491525423728813,S,5,0
cellcycle_phase,expression_raw+published_screens+protein_features,median,rank,15,0.0,25,42,3000,43,2,0.0,0.3833154732167655,0.4453781512605042,S,5,0
cellcycle_phase,expression_raw+published_screens+protein_features,median,rank,15,0.0,60,42,3000,43,2,0.0,0.3833154732167655,0.4453781512605042,S,5,0
cellcycle_phase,expression_summary,median,rank,15,0.0,60,42,3000,4,3,0.045,0.38282480572547456,0.4615384615384615,S,5,0
cellcycle_phase,published_screens+protein_features,median,rank,50,0.25,60,42,3000,25,2,0.006666666666666667,0.38270130552167586,0.4453781512605042,S,5,0
cellcycle_phase,expression_summary,median,rank,15,0.0,25,42,3000,4,5,0.0,0.3826661945287483,0.4591029023746703,S,5,0
cellcycle_phase,published_screens+protein_features+interactions,median,rank,15,0.25,25,42,3000,29,2,0.0,0.3823994954333176,0.45689655172413796,S,5,0
cellcycle_phase,published_screens+protein_features+interactions,median,rank,15,0.25,60,42,3000,29,2,0.0,0.3823994954333176,0.45689655172413796,S,5,0
cellcycle_phase,published_screens+protein_features+interactions,median,rank,50,0.0,60,42,3000,29,2,0.0,0.3823994954333176,0.45689655172413796,S,5,0
cellcycle_phase,fitness_screens+published_screens+protein_features,median,rank,50,0.25,25,42,3000,33,2,0.013,0.38235982510674993,0.4491525423728813,S,5,0
cellcycle_phase,expression_raw+fitness_screens,median,rank,15,0.0,60,42,3000,26,2,0.134,0.38202418083040335,0.4799999999999999,S,5,0
cellcycle_phase,published_screens+protein_features,median,rank,15,0.25,60,42,3000,25,3,0.007333333333333333,0.38169920141865843,0.4453781512605042,S,5,0
cellcycle_phase,fitness_screens+published_screens+protein_features,median,rank,15,0.0,25,42,3000,33,4,0.0,0.3815598960823567,0.4491525423728814,S,5,0
cellcycle_phase,fitness_screens+published_screens+protein_features,median,rank,15,0.0,60,42,3000,33,2,0.0,0.38138998971409316,0.44725738396624476,S,5,0
cellcycle_phase,fitness_screens+published_screens+protein_features,median,rank,50,0.0,25,42,3000,33,2,0.0,0.38138998971409316,0.44725738396624476,S,5,0
cellcycle_phase,fitness_screens+published_screens+protein_features,median,rank,50,0.0,60,42,3000,33,2,0.0,0.38138998971409316,0.44725738396624476,S,5,0
cellcycle_phase,expression_raw+published_screens+protein_features,median,rank,50,0.25,60,42,3000,43,2,0.013666666666666667,0.38109977625153385,0.44725738396624476,S,5,0
cellcycle_phase,published_screens+protein_features+interactions,median,rank,50,0.25,25,42,3000,29,2,0.0,0.38101671541049464,0.4549356223175966,S,5,0
cellcycle_phase,published_screens+protein_features+interactions,median,rank,50,0.25,60,42,3000,29,2,0.0,0.38101671541049464,0.4549356223175966,S,5,0
cellcycle_phase,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,42,3000,25,2,0.0,0.3809787655979122,0.462882096069869,S,5,0
cellcycle_phase,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,42,3000,25,2,0.0,0.3809787655979122,0.462882096069869,S,5,0
cellcycle_phase,expression_summary+expression_raw+fitness_screens,median,rank,50,0.25,60,42,3000,30,2,0.22233333333333333,0.3809277019488622,0.4709897610921501,S,5,0
cellcycle_phase,published_screens+protein_features,median,rank,50,0.0,60,42,3000,25,3,0.0,0.3808182216471822,0.4453781512605042,S,5,0
cellcycle_phase,published_screens+protein_features,median,rank,15,0.25,25,42,3000,25,3,0.0006666666666666666,0.3808182216471822,0.4453781512605042,S,5,0
cellcycle_phase,expression_summary+published_screens,median,rank,15,0.25,60,42,3000,16,4,0.4613333333333333,0.38075787237077563,0.46153846153846156,C,4,0
cellcycle_phase,expression_raw+fitness_screens+interactions,median,rank,15,0.25,60,42,3000,30,6,0.15066666666666667,0.38053214391242557,0.488262910798122,S,4,0
cellcycle_phase,expression_summary+published_screens+protein_features,median,rank,50,0.0,60,42,3000,29,2,0.0,0.38025067712880456,0.44725738396624476,S,5,0
cellcycle_phase,expression_summary+published_screens+protein_features,median,rank,15,0.0,25,42,3000,29,2,0.0,0.38025067712880456,0.44725738396624476,S,5,0
cellcycle_phase,expression_summary+published_screens+protein_features,median,rank,50,0.0,25,42,3000,29,2,0.0,0.38025067712880456,0.44725738396624476,S,5,0
cellcycle_phase,expression_summary+published_screens+protein_features,median,rank,15,0.25,60,42,3000,29,2,0.0,0.38025067712880456,0.44725738396624476,S,5,0
cellcycle_phase,expression_summary+published_screens+protein_features,median,rank,15,0.25,25,42,3000,29,2,0.0,0.38025067712880456,0.44725738396624476,S,5,0
cellcycle_phase,expression_summary+published_screens+protein_features,median,rank,15,0.0,60,42,3000,29,2,0.0,0.38025067712880456,0.44725738396624476,S,5,0
cellcycle_phase,expression_summary+published_screens+protein_features,median,rank,50,0.25,60,42,3000,29,2,0.0006666666666666666,0.38025067712880456,0.44725738396624476,S,5,0
cellcycle_phase,expression_summary+published_screens+protein_features,median,rank,50,0.25,25,42,3000,29,2,0.0003333333333333333,0.38025067712880456,0.44725738396624476,S,5,0
cellcycle_phase,expression_summary+protein_features,median,rank,15,0.25,60,42,3000,17,4,0.06166666666666667,0.38012168783858563,0.4678899082568807,C,5,0
cellcycle_phase,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,42,3000,25,2,0.0,0.37989058093448985,0.4549356223175966,S,5,0
cellcycle_phase,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,42,3000,25,2,0.0,0.37989058093448985,0.4549356223175966,S,5,0
cellcycle_phase,published_screens+protein_features,median,rank,50,0.25,25,42,3000,25,3,0.003,0.3798175422847585,0.4453781512605042,S,5,0
cellcycle_phase,expression_raw+published_screens,median,rank,15,0.25,60,42,3000,30,4,0.35533333333333333,0.37967715487940085,0.41558441558441556,M,4,0
cellcycle_phase,expression_summary+protein_features+interactions,median,rank,50,0.0,60,42,3000,21,2,0.0,0.3795977854625929,0.46086956521739125,S,5,0
cellcycle_phase,expression_summary+protein_features+interactions,median,rank,50,0.25,25,42,3000,21,2,0.0,0.3795977854625929,0.46086956521739125,S,5,0
cellcycle_phase,expression_summary+protein_features+interactions,median,rank,50,0.25,60,42,3000,21,2,0.0,0.3795977854625929,0.46086956521739125,S,5,0
cellcycle_phase,expression_summary+expression_raw+protein_features,median,rank,50,0.25,25,42,3000,35,10,0.19133333333333333,0.37948365890698793,0.42857142857142855,C,4,0
cellcycle_phase,expression_raw+fitness_screens,median,rank,50,0.25,25,42,3000,26,10,0.6273333333333333,0.37924625392656086,0.391304347826087,S,3,0
cellcycle_phase,expression_raw+fitness_screens+published_screens,median,rank,50,0.25,25,42,3000,38,10,0.45166666666666666,0.379032799314278,0.4835164835164835,C,4,0
cellcycle_phase,expression_summary+published_screens+interactions,median,rank,15,0.25,60,42,3000,20,5,0.189,0.3787531925885627,0.5100000000000001,S,5,1
cellcycle_phase,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,42,3000,25,2,0.0,0.3785091340245047,0.452991452991453,S,5,0
cellcycle_phase,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,42,3000,25,2,0.0,0.3785091340245047,0.452991452991453,S,5,0
cellcycle_phase,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,42,3000,25,2,0.0,0.3785091340245047,0.452991452991453,S,5,0
cellcycle_phase,expression_summary+fitness_screens+interactions,median,rank,15,0.0,25,42,3000,16,4,0.008333333333333333,0.3784541129932365,0.4438040345821325,S,5,0
cellcycle_phase,expression_raw+protein_features+interactions,median,rank,50,0.0,60,42,3000,35,2,0.0,0.3775763134838802,0.453781512605042,S,5,0
cellcycle_phase,expression_raw+protein_features+interactions,median,rank,50,0.25,25,42,3000,35,2,0.0,0.3775763134838802,0.453781512605042,S,5,0
cellcycle_phase,expression_raw+protein_features+interactions,median,rank,50,0.25,60,42,3000,35,2,0.0,0.3775763134838802,0.453781512605042,S,5,0
cellcycle_phase,expression_raw+protein_features+interactions,median,rank,15,0.25,60,42,3000,35,3,0.025666666666666667,0.3775077630756966,0.4444444444444444,S,5,0
cellcycle_phase,expression_summary+expression_raw+published_screens,median,rank,15,0.0,60,42,3000,34,5,0.09966666666666667,0.3774569724511487,0.42735042735042733,S,5,0
cellcycle_phase,expression_raw+fitness_screens+interactions,median,rank,50,0.25,25,42,3000,30,6,0.118,0.37593382864557956,0.4727272727272727,S,4,0
cellcycle_phase,expression_summary+protein_features+interactions,median,rank,15,0.25,25,42,3000,21,3,0.0,0.37579233039033655,0.4354243542435424,C,5,0
cellcycle_phase,expression_raw+protein_features+interactions,median,rank,15,0.25,25,42,3000,35,4,0.0036666666666666666,0.375568476456102,0.44230769230769235,S,5,0
cellcycle_phase,expression_raw+published_screens,median,rank,50,0.25,25,42,3000,30,7,0.201,0.37544890954651866,0.40236686390532544,M,4,0
cellcycle_phase,expression_summary+fitness_screens+interactions,median,rank,15,0.0,60,42,3000,16,3,0.0003333333333333333,0.37507283730411395,0.442528735632184,S,5,0
cellcycle_phase,expression_summary+fitness_screens+interactions,median,rank,50,0.25,25,42,3000,16,8,0.33466666666666667,0.37475379493917516,0.4736842105263158,S,4,0
cellcycle_phase,expression_summary+protein_features,median,rank,50,0.25,60,42,3000,17,3,0.033,0.3741790576102788,0.45535714285714285,C,5,0
cellcycle_phase,expression_raw+fitness_screens+interactions,median,rank,15,0.25,25,42,3000,30,7,0.10533333333333333,0.3737076867903936,0.47111111111111115,S,4,0
cellcycle_phase,expression_summary+published_screens+interactions,median,rank,50,0.25,60,42,3000,20,5,0.18966666666666668,0.37358195181255527,0.49000000000000005,S,5,0
cellcycle_phase,expression_summary+expression_raw+published_screens,median,rank,50,0.0,60,42,3000,34,8,0.27066666666666667,0.3727136985743987,0.392638036809816,C,4,0
cellcycle_phase,protein_features+interactions,median,rank,50,0.25,60,42,3000,17,2,0.0,0.3722843294573743,0.4383561643835617,C,5,0
cellcycle_phase,expression_summary+protein_features+interactions,median,rank,15,0.25,60,42,3000,21,3,0.007333333333333333,0.3721696255924651,0.4354243542435424,C,5,0
cellcycle_phase,expression_summary+expression_raw+fitness_screens,median,rank,50,0.0,60,42,3000,30,8,0.4266666666666667,0.371386157381139,0.411764705882353,S,3,0
