target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
attention_depth,expression_raw+protein_features+interactions,median,rank,15,0.25,25,42,3000,35,4,0.0036666666666666666,0.5106661124998518,0.6177606177606177,,4,1
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,15,0.25,60,42,3000,25,4,0.294,0.5104968825659442,0.6122754491017964,,4,1
attention_depth,expression_summary+protein_features+interactions,median,rank,50,0.0,60,42,3000,21,2,0.0,0.5102324463789307,0.6173721825178671,,4,1
attention_depth,expression_raw+published_screens+protein_features,median,rank,15,0.25,60,42,3000,43,2,0.02033333333333333,0.5100676318968035,0.6159052453468696,,4,1
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,42,3000,25,2,0.0,0.5099333905192313,0.6165289256198346,,4,1
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,42,3000,25,2,0.0,0.5099333905192313,0.6165289256198346,,4,1
attention_depth,published_screens+protein_features+interactions,median,rank,50,0.25,25,42,3000,29,2,0.0,0.5095528424705229,0.6174533479692647,,4,1
attention_depth,published_screens+protein_features+interactions,median,rank,50,0.25,60,42,3000,29,2,0.0,0.5095528424705229,0.6174533479692647,,4,1
attention_depth,published_screens+protein_features+interactions,median,rank,50,0.0,60,42,3000,29,2,0.0,0.5095325323030331,0.617283950617284,,4,1
attention_depth,published_screens+protein_features,median,rank,50,0.25,60,42,3000,25,2,0.006666666666666667,0.5087939608381129,0.6161532056619485,,4,1
attention_depth,published_screens+protein_features+interactions,median,rank,15,0.25,60,42,3000,29,2,0.0,0.5079690166662972,0.6152156001098599,,4,1
attention_depth,published_screens+protein_features+interactions,median,rank,15,0.25,25,42,3000,29,2,0.0,0.5079690166662972,0.6152156001098599,,4,1
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.25,60,42,3000,33,2,0.012666666666666666,0.5075925124168039,0.6143937272472696,,4,1
attention_depth,expression_raw+protein_features+interactions,median,rank,50,0.25,25,42,3000,35,2,0.0,0.5074530117925803,0.6120522077200777,,4,1
attention_depth,expression_raw+protein_features+interactions,median,rank,50,0.25,60,42,3000,35,2,0.0,0.5074530117925803,0.6120522077200777,,4,1
attention_depth,expression_raw+protein_features+interactions,median,rank,50,0.0,60,42,3000,35,2,0.0,0.5074530117925803,0.6120522077200777,,4,1
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,15,0.0,25,42,3000,25,8,0.057,0.5072120948397096,0.6119486320491345,,4,1
attention_depth,expression_raw+published_screens+protein_features,median,rank,50,0.0,60,42,3000,43,2,0.0,0.50697483949428,0.6138996138996139,,4,1
attention_depth,expression_raw+published_screens+protein_features,median,rank,50,0.0,25,42,3000,43,2,0.0,0.50697483949428,0.6138996138996139,,4,1
attention_depth,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,42,3000,25,2,0.0,0.5065424432791867,0.610386003887809,,4,1
attention_depth,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,42,3000,25,2,0.0,0.5065424432791867,0.610386003887809,,4,1
attention_depth,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,42,3000,25,2,0.0,0.5065424432791867,0.610386003887809,,4,1
attention_depth,fitness_screens+published_screens+interactions,median,rank,15,0.25,25,42,3000,24,7,0.15933333333333333,0.506529029151263,0.5921544209215441,,4,1
attention_depth,expression_raw+published_screens+protein_features,median,rank,15,0.25,25,42,3000,43,9,0.197,0.5064200899026436,0.6080992815153495,,4,1
attention_depth,expression_summary+expression_raw+protein_features,median,rank,15,0.25,60,42,3000,35,3,0.15033333333333335,0.506258802702488,0.603379416282642,,4,1
attention_depth,fitness_screens+published_screens+protein_features,median,rank,15,0.25,60,42,3000,33,2,0.017666666666666667,0.5062567715410847,0.6123484634902735,,4,1
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.0,60,42,3000,29,2,0.0,0.5061499356196564,0.6124137931034482,,4,1
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.0,25,42,3000,29,2,0.0,0.5061499356196564,0.6124137931034482,,4,1
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,42,3000,25,2,0.0,0.5059543005570662,0.6098306026103861,,4,1
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,42,3000,25,2,0.0,0.5059543005570662,0.6098306026103861,,4,1
attention_depth,fitness_screens+published_screens+protein_features,median,rank,15,0.0,60,42,3000,33,2,0.0,0.505940902127504,0.6126624274260436,,4,1
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.25,25,42,3000,29,2,0.0,0.5049549358162985,0.6106194690265487,,4,1
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.25,60,42,3000,29,2,0.0,0.5049549358162985,0.6106194690265487,,4,1
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.25,60,42,3000,29,2,0.0006666666666666666,0.504895475235851,0.611003594138789,,4,1
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.0,60,42,3000,29,2,0.0,0.5048751569338219,0.6112644947542795,,4,1
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.0,25,42,3000,29,2,0.0,0.5048751569338219,0.6112644947542795,,4,1
attention_depth,expression_summary+expression_raw+fitness_screens,median,rank,15,0.0,60,42,3000,30,7,0.30666666666666664,0.5047914117498427,0.5884972170686457,,4,1
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.25,25,42,3000,29,2,0.0003333333333333333,0.5047776757823574,0.6108347153123272,,4,1
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.0,25,42,3000,33,2,0.0,0.5041456077215404,0.6103572417612849,,4,1
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.0,60,42,3000,33,2,0.0,0.5041456077215404,0.6103572417612849,,4,1
attention_depth,expression_summary+expression_raw+protein_features,median,rank,50,0.25,60,42,3000,35,4,0.15533333333333332,0.5029617075555041,0.6029684601113172,,4,1
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.25,25,42,3000,33,2,0.013,0.5025880319761828,0.6084998592738531,,4,1
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,60,42,3000,39,3,0.21866666666666668,0.5021589100919143,0.5913978494623655,,4,1
attention_depth,expression_summary+published_screens+interactions,median,rank,50,0.25,60,42,3000,20,5,0.18966666666666668,0.5018859979305633,0.5964214711729623,,4,1
attention_depth,fitness_screens+published_screens+interactions,median,rank,50,0.0,60,42,3000,24,5,0.11366666666666667,0.49988033226596945,0.5878178592548788,,4,1
attention_depth,published_screens+protein_features+interactions,median,rank,15,0.0,60,42,3000,29,5,0.0,0.49939805559619727,0.6152156001098599,,4,1
attention_depth,fitness_screens+protein_features,median,rank,15,0.0,60,42,3000,21,4,0.01,0.49624961978451254,0.5912389142703574,,4,1
attention_depth,expression_raw+fitness_screens+interactions,median,rank,50,0.25,60,42,3000,30,6,0.178,0.4955167441294163,0.5818181818181818,,4,1
attention_depth,expression_raw+published_screens+interactions,median,rank,50,0.25,60,42,3000,34,5,0.154,0.4948929317050412,0.5890193589336719,,4,1
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,60,42,3000,39,3,0.029666666666666668,0.49456400185183097,0.5866013071895425,,4,1
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,60,42,3000,39,3,0.218,0.49379187275980374,0.5822267620020428,,4,1
attention_depth,expression_summary+published_screens+interactions,median,rank,15,0.0,60,42,3000,20,5,0.035,0.4933118567636601,0.5755555555555556,,4,1
attention_depth,expression_raw+fitness_screens+interactions,median,rank,15,0.25,60,42,3000,30,6,0.15066666666666667,0.4930818961373579,0.5821982895153627,,4,1
attention_depth,fitness_screens+protein_features,median,rank,15,0.25,60,42,3000,21,2,0.0,0.4923512893234844,0.5871363757672805,,4,1
attention_depth,fitness_screens+protein_features,median,rank,15,0.25,25,42,3000,21,2,0.0,0.4923512893234844,0.5871363757672805,,4,1
attention_depth,fitness_screens+protein_features,median,rank,50,0.0,25,42,3000,21,2,0.0,0.49224444767232856,0.5869797225186766,,4,1
attention_depth,fitness_screens+protein_features,median,rank,50,0.0,60,42,3000,21,2,0.0,0.49224444767232856,0.5869797225186766,,4,1
attention_depth,fitness_screens+protein_features,median,rank,50,0.25,25,42,3000,21,2,0.0,0.49224444767232856,0.5869797225186766,,4,1
attention_depth,fitness_screens+protein_features,median,rank,50,0.25,60,42,3000,21,2,0.0,0.49224444767232856,0.5869797225186766,,4,1
attention_depth,expression_raw+protein_features,median,rank,15,0.25,60,42,3000,31,2,0.009,0.4921843447870009,0.5833578359306085,,4,1
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,25,42,3000,39,5,0.015,0.4905258969517946,0.5831077422847861,,4,1
attention_depth,expression_summary+protein_features,median,rank,15,0.25,60,42,3000,17,4,0.06166666666666667,0.48971738923955666,0.5858648481091134,,4,1
attention_depth,expression_raw+protein_features,median,rank,50,0.25,25,42,3000,31,2,0.0,0.48937821981364493,0.5819028222286878,,4,1
attention_depth,expression_raw+protein_features,median,rank,50,0.25,60,42,3000,31,2,0.0003333333333333333,0.48937058727071653,0.5819028222286878,,4,1
attention_depth,expression_summary+fitness_screens+interactions,median,rank,50,0.25,60,42,3000,16,7,0.44133333333333336,0.4892719165175518,0.58,,4,1
attention_depth,expression_raw+published_screens+interactions,median,rank,15,0.25,60,42,3000,34,5,0.106,0.48902235923322546,0.5810769698813507,,4,1
attention_depth,expression_raw+fitness_screens+interactions,median,rank,50,0.25,25,42,3000,30,6,0.118,0.48886606604523947,0.5767928593413357,,4,1
attention_depth,expression_raw+fitness_screens+interactions,median,rank,15,0.25,25,42,3000,30,7,0.10533333333333333,0.48881083091362,0.5767356881851401,,4,1
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,25,42,3000,39,6,0.16466666666666666,0.48796127910499226,0.5786407766990291,,4,1
attention_depth,expression_summary+expression_raw+interactions,median,rank,50,0.25,60,42,3000,26,6,0.203,0.4871403102260155,0.5784044016506189,,4,1
attention_depth,expression_summary+fitness_screens+interactions,median,rank,50,0.25,25,42,3000,16,8,0.33466666666666667,0.48635878078200484,0.5778152678194853,,4,1
attention_depth,expression_raw+protein_features,median,rank,50,0.0,60,42,3000,31,3,0.0,0.48632849673377654,0.5817335660267597,,4,1
attention_depth,expression_summary+expression_raw+published_screens,median,rank,15,0.25,60,42,3000,34,4,0.493,0.4858490804347099,0.5951742627345845,,4,1
attention_depth,expression_summary+protein_features,median,rank,50,0.25,60,42,3000,17,3,0.033,0.4852588216162491,0.5799818566676747,,4,1
attention_depth,fitness_screens+published_screens+protein_features,median,rank,15,0.25,25,42,3000,33,5,0.09066666666666667,0.48460635564193144,0.5809352517985611,,4,1
attention_depth,expression_summary+published_screens+interactions,median,rank,15,0.25,60,42,3000,20,5,0.189,0.48413487158437435,0.5762478485370052,,4,1
attention_depth,expression_summary+protein_features,median,rank,50,0.0,25,42,3000,17,4,0.007333333333333333,0.4832416977514907,0.5779086892488955,,4,1
attention_depth,expression_summary+protein_features,median,rank,50,0.0,60,42,3000,17,3,0.0,0.4812721436223635,0.5745241581259151,,4,1
attention_depth,expression_summary+protein_features,median,rank,15,0.0,60,42,3000,17,4,0.0,0.4812179658816577,0.5743559718969554,,4,1
attention_depth,expression_raw+fitness_screens+interactions,median,rank,15,0.0,25,42,3000,30,8,0.035666666666666666,0.4801194305342297,0.5666191155492155,,4,1
attention_depth,expression_summary+protein_features,median,rank,50,0.25,25,42,3000,17,3,0.01,0.4798941314121682,0.573037037037037,,4,1
attention_depth,expression_summary+fitness_screens+published_screens,median,rank,50,0.0,60,42,3000,24,5,0.2786666666666667,0.4786709364410939,0.5844709897610921,,4,1
attention_depth,expression_summary+fitness_screens+published_screens,median,rank,15,0.0,60,42,3000,24,5,0.20366666666666666,0.4785050514935164,0.6039156626506024,,4,1
attention_depth,expression_raw+fitness_screens+interactions,median,rank,50,0.0,60,42,3000,30,6,0.04,0.4772631213318707,0.5611510791366907,,4,1
attention_depth,expression_raw+fitness_screens+interactions,median,rank,15,0.0,60,42,3000,30,6,0.024666666666666667,0.4772325888326121,0.5656508117345486,,4,1
attention_depth,expression_summary+published_screens+interactions,median,rank,50,0.25,25,42,3000,20,5,0.086,0.4770387159858605,0.5597311335166514,,4,1
attention_depth,expression_summary+fitness_screens+interactions,median,rank,50,0.0,25,42,3000,16,9,0.13966666666666666,0.47673352544373415,0.5633617859487853,,4,1
attention_depth,published_screens+protein_features,median,rank,50,0.0,25,42,3000,25,14,0.07233333333333333,0.4761344941655776,0.5681142177275431,,4,1
