target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
stage_enriched_derived,fitness_screens,median,rank,50,0.0,25,42,3000,8,2,0.0,0.6794350628397207,0.8399366085578447,oocyst,3,1
stage_enriched_derived,published_screens+interactions,median,rank,15,0.25,25,42,3000,16,2,0.0,0.6755188798900662,0.831230283911672,oocyst,3,1
stage_enriched_derived,published_screens+interactions,median,rank,15,0.25,60,42,3000,16,2,0.0,0.6755188798900662,0.831230283911672,oocyst,3,1
stage_enriched_derived,published_screens+interactions,median,rank,15,0.25,25,42,3000,16,2,0.0,0.6755188798900662,0.831230283911672,oocyst,3,1
stage_enriched_derived,published_screens+interactions,median,rank,15,0.25,60,42,3000,16,2,0.0,0.6755188798900662,0.831230283911672,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens,median,rank,15,0.0,60,42,3000,30,2,0.0,0.6574206131862566,0.8013998250218723,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens,median,rank,15,0.0,60,42,3000,30,2,0.0,0.6574206131862566,0.8013998250218723,oocyst,3,1
stage_enriched_derived,fitness_screens+interactions,median,rank,50,0.25,60,42,3000,12,4,0.11466666666666667,0.6408679495686795,0.7803030303030304,oocyst,3,1
stage_enriched_derived,fitness_screens+interactions,median,rank,50,0.25,60,42,3000,12,4,0.11466666666666667,0.6408679495686795,0.7803030303030304,oocyst,3,1
stage_enriched_derived,fitness_screens+interactions,median,rank,50,0.25,25,42,3000,12,5,0.033666666666666664,0.630135148479375,0.767420814479638,oocyst,3,1
stage_enriched_derived,fitness_screens+interactions,median,rank,50,0.25,25,42,3000,12,5,0.033666666666666664,0.630135148479375,0.767420814479638,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens,median,rank,15,0.25,25,42,3000,26,4,0.35633333333333334,0.6151637676605417,0.7210884353741497,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens,median,rank,15,0.25,25,42,3000,26,4,0.35633333333333334,0.6151637676605417,0.7210884353741497,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,50,0.0,25,42,3000,18,3,0.005,0.6106180945510367,0.732127476313523,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,50,0.0,25,42,3000,18,3,0.005,0.6106180945510367,0.732127476313523,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,50,0.25,25,42,3000,18,3,0.021333333333333333,0.6097637622941126,0.735985533453888,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,50,0.25,25,42,3000,18,3,0.021333333333333333,0.6097637622941126,0.735985533453888,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,15,0.0,60,42,3000,18,2,0.0,0.6079111272772562,0.7263427109974425,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,15,0.0,60,42,3000,18,2,0.0,0.6079111272772562,0.7263427109974425,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,50,0.0,60,42,3000,18,2,0.0,0.6070201882218613,0.7246376811594203,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,50,0.0,60,42,3000,18,2,0.0,0.6070201882218613,0.7246376811594203,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens,median,rank,15,0.25,60,42,3000,26,2,0.41733333333333333,0.6037596782750272,0.7129251700680271,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens,median,rank,15,0.25,60,42,3000,26,2,0.41733333333333333,0.6037596782750272,0.7129251700680271,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens,median,rank,50,0.25,60,42,3000,26,2,0.3863333333333333,0.598574231923041,0.7021276595744682,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens,median,rank,50,0.25,60,42,3000,26,2,0.3863333333333333,0.598574231923041,0.7021276595744682,oocyst,3,1
stage_enriched_derived,expression_raw+protein_features,median,rank,15,0.25,25,42,3000,31,13,0.13666666666666666,0.5873696120303044,0.7058823529411764,oocyst,3,1
stage_enriched_derived,expression_raw+protein_features,median,rank,15,0.25,25,42,3000,31,13,0.13666666666666666,0.5873696120303044,0.7058823529411764,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens,median,rank,50,0.25,25,42,3000,26,10,0.6273333333333333,0.5838716731741733,0.650537634408602,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens,median,rank,50,0.25,25,42,3000,26,10,0.6273333333333333,0.5838716731741733,0.650537634408602,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens+protein_features,median,rank,15,0.25,25,42,3000,43,9,0.197,0.5758532760755907,0.6840148698884757,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,60,42,3000,39,3,0.21866666666666668,0.5735963088473762,0.6805555555555557,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,15,0.0,25,42,3000,18,4,0.0,0.5719253323457096,0.6708185053380783,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,15,0.0,25,42,3000,18,4,0.0,0.5719253323457096,0.6708185053380783,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,15,0.25,25,42,3000,18,4,0.029666666666666668,0.5706396305696936,0.6743961352657005,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,15,0.25,25,42,3000,18,4,0.029666666666666668,0.5706396305696936,0.6743961352657005,oocyst,3,1
stage_enriched_derived,fitness_screens+published_screens+interactions,median,rank,15,0.25,60,42,3000,24,4,0.2786666666666667,0.5680488350806873,0.6675496688741722,oocyst,3,1
