permuted_nested_macro_f1
0.031809744262038676
0.017537408533617314
0.030023631947099644
0.024870829298388727
0.03170141737980849
0.017507480278173615
0.009030960832187776
0.029947299628251055
0.015604046113859366
0.018951506558689584
0.013481710140453773
0.022462086221046083
0.04115948851259002
0.024256671596930495
0.014079889417173386
0.020521268946665134
0.028771638120565664
0.01819805319383897
0.01701151065473316
0.01848932786587005
0.02970196792037491
0.013855025433030549
0.03732489597991398
0.043066538578218225
0.026445389381973255
