label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
bradyzoite,0,272,25,0.5434782608695652,0.09191176470588236,0.15723270440251574,fitness_screens+protein_features+interactions,median,rank,15,0.0,25,stage_enriched_derived
oocyst,2,1285,457,0.8526119402985075,0.3556420233463035,0.5019220208676551,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,stage_enriched_derived
tachyzoite,14,219,49,0.15076923076923077,0.2237442922374429,0.1801470588235294,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,stage_enriched_derived
bradyzoite,14,266,74,0.2276923076923077,0.2781954887218045,0.25042301184433163,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,stage_enriched_derived
oocyst,0,1380,659,0.8115763546798029,0.47753623188405797,0.6012773722627738,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,stage_enriched_derived
tachyzoite,1,230,127,0.12687312687312688,0.5521739130434783,0.20633631194151095,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,stage_enriched_derived
bradyzoite,1,301,232,0.23176823176823177,0.770764119601329,0.3563748079877112,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,stage_enriched_derived
oocyst,0,1380,659,0.8115763546798029,0.47753623188405797,0.6012773722627738,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,stage_enriched_derived
tachyzoite,1,230,127,0.12687312687312688,0.5521739130434783,0.20633631194151095,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,stage_enriched_derived
bradyzoite,1,301,232,0.23176823176823177,0.770764119601329,0.3563748079877112,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,stage_enriched_derived
oocyst,10,1171,455,0.8552631578947368,0.3885567890691716,0.5343511450381679,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,stage_enriched_derived
tachyzoite,0,196,16,0.6153846153846154,0.08163265306122448,0.14414414414414414,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,stage_enriched_derived
bradyzoite,13,251,39,0.22033898305084745,0.1553784860557769,0.18224299065420563,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,stage_enriched_derived
oocyst,7,1252,455,0.8552631578947368,0.3634185303514377,0.5100896860986547,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,stage_enriched_derived
tachyzoite,11,212,52,0.13577023498694518,0.24528301886792453,0.17478991596638654,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,stage_enriched_derived
bradyzoite,11,263,90,0.2349869451697128,0.34220532319391633,0.2786377708978328,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,stage_enriched_derived
oocyst,1,1380,736,0.8096809680968097,0.5333333333333333,0.6430755788553953,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,stage_enriched_derived
tachyzoite,0,230,126,0.12574850299401197,0.5478260869565217,0.2045454545454545,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,stage_enriched_derived
bradyzoite,0,301,232,0.2315369261477046,0.770764119601329,0.35610130468150425,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,stage_enriched_derived
oocyst,1,1380,736,0.8096809680968097,0.5333333333333333,0.6430755788553953,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,stage_enriched_derived
tachyzoite,0,230,126,0.12574850299401197,0.5478260869565217,0.2045454545454545,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,stage_enriched_derived
bradyzoite,0,301,232,0.2315369261477046,0.770764119601329,0.35610130468150425,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,stage_enriched_derived
oocyst,8,1238,227,0.8798449612403101,0.18336025848142165,0.30347593582887705,published_screens+protein_features+interactions,median,rank,15,0.0,25,stage_enriched_derived
tachyzoite,38,188,29,0.1895424836601307,0.15425531914893617,0.17008797653958943,published_screens+protein_features+interactions,median,rank,15,0.0,25,stage_enriched_derived
bradyzoite,38,268,43,0.28104575163398693,0.16044776119402984,0.2042755344418052,published_screens+protein_features+interactions,median,rank,15,0.0,25,stage_enriched_derived
oocyst,8,1332,453,0.849906191369606,0.3400900900900901,0.48579088471849874,published_screens+protein_features+interactions,median,rank,15,0.0,60,stage_enriched_derived
tachyzoite,16,215,32,0.19047619047619047,0.14883720930232558,0.1671018276762402,published_screens+protein_features+interactions,median,rank,15,0.0,60,stage_enriched_derived
bradyzoite,0,290,77,0.2558139534883721,0.2655172413793103,0.260575296108291,published_screens+protein_features+interactions,median,rank,15,0.0,60,stage_enriched_derived
oocyst,0,1332,656,0.8138957816377171,0.4924924924924925,0.6136576239476146,published_screens+protein_features+interactions,median,rank,15,0.25,25,stage_enriched_derived
tachyzoite,12,220,45,0.1875,0.20454545454545456,0.19565217391304346,published_screens+protein_features+interactions,median,rank,15,0.25,25,stage_enriched_derived
bradyzoite,3,289,77,0.25666666666666665,0.2664359861591695,0.2614601018675721,published_screens+protein_features+interactions,median,rank,15,0.25,25,stage_enriched_derived
oocyst,1,1380,656,0.8138957816377171,0.4753623188405797,0.6001829826166515,published_screens+protein_features+interactions,median,rank,15,0.25,60,stage_enriched_derived
tachyzoite,0,230,137,0.12398190045248869,0.5956521739130435,0.2052434456928839,published_screens+protein_features+interactions,median,rank,15,0.25,60,stage_enriched_derived
bradyzoite,0,301,244,0.22081447963800904,0.8106312292358804,0.3470839260312944,published_screens+protein_features+interactions,median,rank,15,0.25,60,stage_enriched_derived
oocyst,6,1148,228,0.8769230769230769,0.1986062717770035,0.3238636363636364,published_screens+protein_features+interactions,median,rank,50,0.0,25,stage_enriched_derived
tachyzoite,0,194,15,0.5555555555555556,0.07731958762886598,0.13574660633484165,published_screens+protein_features+interactions,median,rank,50,0.0,25,stage_enriched_derived
bradyzoite,12,256,34,0.3238095238095238,0.1328125,0.1883656509695291,published_screens+protein_features+interactions,median,rank,50,0.0,25,stage_enriched_derived
oocyst,5,1302,453,0.848314606741573,0.347926267281106,0.49346405228758167,published_screens+protein_features+interactions,median,rank,50,0.0,60,stage_enriched_derived
tachyzoite,3,209,31,0.15979381443298968,0.14832535885167464,0.15384615384615383,published_screens+protein_features+interactions,median,rank,50,0.0,60,stage_enriched_derived
bradyzoite,1,272,79,0.2598684210526316,0.29044117647058826,0.2743055555555555,published_screens+protein_features+interactions,median,rank,50,0.0,60,stage_enriched_derived
oocyst,1,1379,656,0.8128872366790583,0.4757070340826686,0.6001829826166515,published_screens+protein_features+interactions,median,rank,50,0.25,25,stage_enriched_derived
tachyzoite,0,230,128,0.12549019607843137,0.5565217391304348,0.2048,published_screens+protein_features+interactions,median,rank,50,0.25,25,stage_enriched_derived
bradyzoite,0,301,233,0.2284313725490196,0.7740863787375415,0.35276305828917487,published_screens+protein_features+interactions,median,rank,50,0.25,25,stage_enriched_derived
oocyst,1,1380,721,0.8092031425364759,0.5224637681159421,0.6349625715543814,published_screens+protein_features+interactions,median,rank,50,0.25,60,stage_enriched_derived
tachyzoite,0,230,128,0.12549019607843137,0.5565217391304348,0.2048,published_screens+protein_features+interactions,median,rank,50,0.25,60,stage_enriched_derived
bradyzoite,0,301,233,0.2284313725490196,0.7740863787375415,0.35276305828917487,published_screens+protein_features+interactions,median,rank,50,0.25,60,stage_enriched_derived
