label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
substantive,2,395,43,0.1184573002754821,0.10886075949367088,0.11345646437994722,expression_raw+protein_features+interactions,median,rank,50,0.25,60,attention_depth
focal,0,216,137,0.035788923719958204,0.6342592592592593,0.06775469831849654,expression_raw+protein_features+interactions,median,rank,50,0.25,60,attention_depth
incidental,0,1618,933,0.23892445582586427,0.57663782447466,0.33785985877240626,fitness_screens+published_screens+protein_features,median,rank,15,0.0,25,attention_depth
substantive,3,407,61,0.08677098150782361,0.14987714987714987,0.10990990990990991,fitness_screens+published_screens+protein_features,median,rank,15,0.0,25,attention_depth
focal,12,248,14,0.1320754716981132,0.056451612903225805,0.0790960451977401,fitness_screens+published_screens+protein_features,median,rank,15,0.0,25,attention_depth
incidental,0,1815,933,0.23892445582586427,0.5140495867768595,0.32622377622377624,fitness_screens+published_screens+protein_features,median,rank,15,0.0,60,attention_depth
substantive,0,464,234,0.059923175416133165,0.5043103448275862,0.10711833371480889,fitness_screens+published_screens+protein_features,median,rank,15,0.0,60,attention_depth
focal,0,286,143,0.036619718309859155,0.5,0.06824146981627296,fitness_screens+published_screens+protein_features,median,rank,15,0.0,60,attention_depth
incidental,1,1740,933,0.23892445582586427,0.5362068965517242,0.33055801594331263,fitness_screens+published_screens+protein_features,median,rank,15,0.25,25,attention_depth
substantive,1,432,234,0.059923175416133165,0.5416666666666666,0.10790869264468526,fitness_screens+published_screens+protein_features,median,rank,15,0.25,25,attention_depth
focal,1,269,143,0.036619718309859155,0.5315985130111525,0.06851940584571156,fitness_screens+published_screens+protein_features,median,rank,15,0.25,25,attention_depth
incidental,2,1811,931,0.23945473251028807,0.5140806184428492,0.3267239866643271,fitness_screens+published_screens+protein_features,median,rank,15,0.25,60,attention_depth
substantive,2,463,234,0.06018518518518518,0.5053995680345572,0.10756148011951273,fitness_screens+published_screens+protein_features,median,rank,15,0.25,60,attention_depth
focal,2,284,143,0.0367798353909465,0.5035211267605634,0.0685522531160115,fitness_screens+published_screens+protein_features,median,rank,15,0.25,60,attention_depth
incidental,0,1666,933,0.23886328725038403,0.5600240096038416,0.3348887293610912,fitness_screens+published_screens+protein_features,median,rank,50,0.0,25,attention_depth
substantive,0,425,236,0.06041986687147977,0.5552941176470588,0.10898175940891247,fitness_screens+published_screens+protein_features,median,rank,50,0.0,25,attention_depth
focal,10,261,14,0.13725490196078433,0.05363984674329502,0.07713498622589532,fitness_screens+published_screens+protein_features,median,rank,50,0.0,25,attention_depth
incidental,0,1706,933,0.23886328725038403,0.5468933177022274,0.33250178189593727,fitness_screens+published_screens+protein_features,median,rank,50,0.0,60,attention_depth
substantive,0,433,236,0.06041986687147977,0.5450346420323325,0.10878082507490204,fitness_screens+published_screens+protein_features,median,rank,50,0.0,60,attention_depth
focal,4,266,13,0.14606741573033707,0.04887218045112782,0.07323943661971831,fitness_screens+published_screens+protein_features,median,rank,50,0.0,60,attention_depth
incidental,0,1774,931,0.2388404309902514,0.5248027057497181,0.3282792665726375,fitness_screens+published_screens+protein_features,median,rank,50,0.25,25,attention_depth
substantive,0,451,236,0.06054386865059005,0.5232815964523282,0.1085306967118878,fitness_screens+published_screens+protein_features,median,rank,50,0.25,25,attention_depth
focal,0,274,143,0.03668547973319651,0.5218978102189781,0.06855225311601151,fitness_screens+published_screens+protein_features,median,rank,50,0.25,25,attention_depth
incidental,0,1765,932,0.2387906738406354,0.5280453257790368,0.32886379675370503,fitness_screens+published_screens+protein_features,median,rank,50,0.25,60,attention_depth
substantive,0,446,236,0.06046630796822957,0.5291479820627802,0.10853069671188778,fitness_screens+published_screens+protein_features,median,rank,50,0.25,60,attention_depth
focal,0,271,145,0.03715090955675122,0.5350553505535055,0.06947771921418303,fitness_screens+published_screens+protein_features,median,rank,50,0.25,60,attention_depth
incidental,11,1805,1027,0.25869017632241814,0.5689750692520775,0.35567099567099564,fitness_screens+published_screens+interactions,median,rank,15,0.0,25,attention_depth
substantive,7,463,86,0.08414872798434442,0.1857451403887689,0.11582491582491582,fitness_screens+published_screens+interactions,median,rank,15,0.0,25,attention_depth
focal,4,285,30,0.08310249307479224,0.10526315789473684,0.09287925696594428,fitness_screens+published_screens+interactions,median,rank,15,0.0,25,attention_depth
incidental,6,1809,1027,0.25869017632241814,0.5677169707020453,0.3554248139816577,fitness_screens+published_screens+interactions,median,rank,15,0.0,60,attention_depth
substantive,9,464,86,0.08414872798434442,0.1853448275862069,0.11574697173620457,fitness_screens+published_screens+interactions,median,rank,15,0.0,60,attention_depth
focal,3,286,30,0.08310249307479224,0.1048951048951049,0.09273570324574962,fitness_screens+published_screens+interactions,median,rank,15,0.0,60,attention_depth
incidental,11,1786,1010,0.25857654889912957,0.5655095184770437,0.3548840477863669,fitness_screens+published_screens+interactions,median,rank,15,0.25,25,attention_depth
