target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,n_excluded,excluded,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
attention_depth,expression_raw+protein_features,median,rank,15,0.25,25,42,8140,31,20,0.05847665847665848,1,attention_depth,0.2794598168960702,0.33955223880597013,incidental,3,0
attention_depth,published_screens+interactions,median,rank,15,0.25,25,42,8140,16,10,0.002457002457002457,1,attention_depth,0.2794299421184353,0.35163307852675474,incidental,3,0
attention_depth,fitness_screens+protein_features,median,rank,50,0.0,25,42,8140,21,26,0.12235872235872236,1,attention_depth,0.27934863338275806,0.346851145038168,incidental,3,0
attention_depth,published_screens+interactions,median,rank,50,0.0,60,42,8140,16,11,0.007371007371007371,1,attention_depth,0.27919124681131535,0.349759829211884,incidental,3,0
attention_depth,expression_raw+protein_features,median,rank,50,0.0,25,42,8140,31,21,0.06928746928746929,1,attention_depth,0.2789449952695538,0.3396051103368177,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,50,0.0,60,42,8140,30,10,0.10184275184275185,1,attention_depth,0.2789260781008776,0.33371324367449284,incidental,3,0
attention_depth,fitness_screens+interactions,median,rank,15,0.0,25,42,8140,12,16,0.013882063882063882,1,attention_depth,0.27875345068916996,0.3489163532151173,incidental,3,0
attention_depth,expression_summary+published_screens,median,rank,15,0.0,25,42,8140,16,35,0.1613022113022113,1,attention_depth,0.2785688024391558,0.34665448732587356,incidental,3,0
attention_depth,expression_raw+interactions,median,rank,50,0.0,60,42,8140,22,7,0.0,1,attention_depth,0.2783557624430567,0.3474245115452931,incidental,3,0
attention_depth,expression_summary+interactions,median,rank,15,0.0,60,42,8140,8,7,0.0052825552825552825,1,attention_depth,0.2776059599361859,0.34639248360219815,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,15,0.0,25,42,8140,43,26,0.09717444717444718,1,attention_depth,0.27756954707190956,0.3341874084919473,incidental,3,0
attention_depth,expression_summary+interactions,median,rank,50,0.25,60,42,8140,8,4,0.0,1,attention_depth,0.27745675271706266,0.34817012858555885,incidental,3,0
attention_depth,expression_summary+interactions,median,rank,50,0.25,25,42,8140,8,4,0.0,1,attention_depth,0.27745675271706266,0.34817012858555885,incidental,3,0
attention_depth,expression_summary+published_screens,median,rank,50,0.0,60,42,8140,16,8,0.09238329238329239,1,attention_depth,0.27720819942589,0.3418085341587442,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,50,0.0,25,42,8140,43,20,0.09901719901719902,1,attention_depth,0.276835587859956,0.3343486830317147,incidental,3,0
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,25,42,8140,39,2,0.010196560196560197,1,attention_depth,0.2761458574754231,0.3489167616875713,incidental,3,0
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,25,42,8140,39,2,0.006142506142506142,1,attention_depth,0.27609012551992884,0.34910858995137767,incidental,3,0
attention_depth,expression_raw+protein_features,median,rank,15,0.0,60,42,8140,31,15,0.048525798525798525,1,attention_depth,0.2759335048622478,0.33586731167933653,incidental,3,0
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,60,42,8140,39,2,0.017936117936117935,1,attention_depth,0.2757674367288118,0.3484823625922887,incidental,3,0
attention_depth,expression_summary+expression_raw+protein_features,median,rank,15,0.25,60,42,8140,35,2,0.0035626535626535625,1,attention_depth,0.2757331730170434,0.34918059386662337,incidental,3,0
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,60,42,8140,39,2,0.00601965601965602,1,attention_depth,0.27542714842187144,0.3483891856888457,incidental,3,0
attention_depth,expression_raw+protein_features,median,rank,50,0.25,25,42,8140,31,2,0.0,1,attention_depth,0.27535523282346874,0.3489046391752577,incidental,3,0
attention_depth,expression_raw+protein_features,median,rank,50,0.25,60,42,8140,31,2,0.0,1,attention_depth,0.27535523282346874,0.3489046391752577,incidental,3,0
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,60,42,8140,39,2,0.0,1,attention_depth,0.2753457312680492,0.34897597161748106,incidental,3,0
attention_depth,fitness_screens+published_screens+interactions,median,rank,50,0.25,60,42,8140,24,4,0.08378378378378379,1,attention_depth,0.27506104233825,0.3445901205138392,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,50,0.0,60,42,8140,17,16,0.1004914004914005,1,attention_depth,0.2748587091463655,0.3417156286721504,incidental,3,0
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,60,42,8140,39,2,0.0,1,attention_depth,0.27482241110324845,0.34767198324472365,incidental,3,0
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,25,42,8140,39,2,0.0,1,attention_depth,0.27482241110324845,0.34767198324472365,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,50,0.25,60,42,8140,25,2,0.04275184275184275,1,attention_depth,0.27477818278339866,0.3486940608883713,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,15,0.0,60,42,8140,43,12,0.055036855036855035,1,attention_depth,0.274437185476425,0.3310369192722134,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,50,0.25,25,42,8140,25,2,0.0,1,attention_depth,0.2743985228389971,0.34744707347447074,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,50,0.0,25,42,8140,30,20,0.128992628992629,1,attention_depth,0.27420781885532647,0.33396155295891444,incidental,3,0
