label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
C,0,264,144,0.35207823960880197,0.5454545454545454,0.4279346210995542,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,40,cellcycle_phase
M,1,234,137,0.2952586206896552,0.5854700854700855,0.3925501432664757,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,40,cellcycle_phase
S,1,237,153,0.3297413793103448,0.6455696202531646,0.4365192582025677,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,40,cellcycle_phase
G1a,0,44,27,0.06601466992665037,0.6136363636363636,0.11920529801324503,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,40,cellcycle_phase
G1b,0,94,57,0.1393643031784841,0.6063829787234043,0.22664015904572565,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,40,cellcycle_phase
C,0,264,144,0.35207823960880197,0.5454545454545454,0.4279346210995542,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,60,cellcycle_phase
M,1,234,137,0.2952586206896552,0.5854700854700855,0.3925501432664757,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,60,cellcycle_phase
S,1,237,153,0.3297413793103448,0.6455696202531646,0.4365192582025677,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,60,cellcycle_phase
G1a,0,44,27,0.06601466992665037,0.6136363636363636,0.11920529801324503,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,60,cellcycle_phase
G1b,0,94,57,0.1393643031784841,0.6063829787234043,0.22664015904572565,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,60,cellcycle_phase
C,0,260,142,0.3506172839506173,0.5461538461538461,0.4270676691729323,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,25,cellcycle_phase
M,1,231,136,0.2962962962962963,0.5887445887445888,0.39420289855072466,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,25,cellcycle_phase
S,1,237,153,0.3333333333333333,0.6455696202531646,0.43965517241379304,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,25,cellcycle_phase
G1a,0,42,27,0.06666666666666667,0.6428571428571429,0.12080536912751677,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,25,cellcycle_phase
G1b,0,94,57,0.14074074074074075,0.6063829787234043,0.22845691382765534,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,25,cellcycle_phase
C,0,260,142,0.3497536945812808,0.5461538461538461,0.4264264264264264,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,40,cellcycle_phase
M,1,232,136,0.2962962962962963,0.5862068965517241,0.3936324167872648,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,40,cellcycle_phase
S,1,237,153,0.3333333333333333,0.6455696202531646,0.43965517241379304,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,40,cellcycle_phase
G1a,0,42,27,0.0665024630541872,0.6428571428571429,0.1205357142857143,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,40,cellcycle_phase
G1b,0,94,57,0.14039408866995073,0.6063829787234043,0.228,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,40,cellcycle_phase
C,0,261,143,0.34963325183374083,0.5478927203065134,0.42686567164179107,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,60,cellcycle_phase
M,1,234,136,0.2962962962962963,0.5811965811965812,0.3924963924963925,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,60,cellcycle_phase
S,1,237,153,0.3333333333333333,0.6455696202531646,0.43965517241379304,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,60,cellcycle_phase
G1a,0,42,27,0.06601466992665037,0.6428571428571429,0.11973392461197338,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,60,cellcycle_phase
G1b,0,94,57,0.1393643031784841,0.6063829787234043,0.22664015904572565,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,60,cellcycle_phase
C,0,264,144,0.35036496350364965,0.5454545454545454,0.4266666666666667,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,25,cellcycle_phase
M,1,234,136,0.2943722943722944,0.5811965811965812,0.39080459770114945,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,25,cellcycle_phase
S,1,237,152,0.329004329004329,0.6413502109704642,0.43490701001430615,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,25,cellcycle_phase
G1a,0,44,27,0.06569343065693431,0.6136363636363636,0.11868131868131869,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,25,cellcycle_phase
G1b,0,94,57,0.1386861313868613,0.6063829787234043,0.22574257425742578,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,25,cellcycle_phase
C,0,264,144,0.35036496350364965,0.5454545454545454,0.4266666666666667,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,40,cellcycle_phase
M,1,234,136,0.2943722943722944,0.5811965811965812,0.39080459770114945,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,40,cellcycle_phase
S,1,237,152,0.329004329004329,0.6413502109704642,0.43490701001430615,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,40,cellcycle_phase
G1a,0,44,27,0.06569343065693431,0.6136363636363636,0.11868131868131869,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,40,cellcycle_phase
G1b,0,94,57,0.1386861313868613,0.6063829787234043,0.22574257425742578,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,40,cellcycle_phase
C,0,264,144,0.35036496350364965,0.5454545454545454,0.4266666666666667,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,60,cellcycle_phase
M,1,234,136,0.2943722943722944,0.5811965811965812,0.39080459770114945,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,60,cellcycle_phase
S,1,237,152,0.329004329004329,0.6413502109704642,0.43490701001430615,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,60,cellcycle_phase
G1a,0,44,27,0.06569343065693431,0.6136363636363636,0.11868131868131869,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,60,cellcycle_phase
G1b,0,94,57,0.1386861313868613,0.6063829787234043,0.22574257425742578,expression_raw+fitness_screens+protein_features,median,rank,30,0.0,60,cellcycle_phase
C,0,262,143,0.35135135135135137,0.5458015267175572,0.42750373692077726,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,25,cellcycle_phase
M,1,232,136,0.29694323144104806,0.5862068965517241,0.39420289855072466,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,25,cellcycle_phase
S,1,236,152,0.3318777292576419,0.6440677966101694,0.4380403458213256,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,25,cellcycle_phase
G1a,0,41,27,0.06633906633906633,0.6585365853658537,0.12053571428571427,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,25,cellcycle_phase
G1b,0,94,57,0.14004914004914004,0.6063829787234043,0.2275449101796407,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,25,cellcycle_phase
C,0,261,143,0.3522167487684729,0.5478927203065134,0.42878560719640185,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,40,cellcycle_phase
M,1,232,136,0.2975929978118162,0.5862068965517241,0.3947750362844702,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,40,cellcycle_phase
S,1,236,152,0.33260393873085337,0.6440677966101694,0.43867243867243866,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,40,cellcycle_phase
G1a,0,40,26,0.06403940886699508,0.65,0.11659192825112107,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,40,cellcycle_phase
G1b,0,94,57,0.14039408866995073,0.6063829787234043,0.228,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,40,cellcycle_phase
C,0,260,142,0.3523573200992556,0.5461538461538461,0.42835595776772245,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,60,cellcycle_phase
M,1,229,135,0.2967032967032967,0.5895196506550219,0.3947368421052632,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,60,cellcycle_phase
S,1,236,152,0.33406593406593404,0.6440677966101694,0.4399421128798842,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,60,cellcycle_phase
G1a,0,39,26,0.06451612903225806,0.6666666666666666,0.1176470588235294,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,60,cellcycle_phase
G1b,0,94,57,0.141439205955335,0.6063829787234043,0.22937625754527166,expression_raw+fitness_screens+protein_features,median,rank,30,0.25,60,cellcycle_phase
C,0,264,144,0.35121951219512193,0.5454545454545454,0.42729970326409494,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,25,cellcycle_phase
M,1,234,137,0.2958963282937365,0.5854700854700855,0.39311334289813493,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,25,cellcycle_phase
